Date,Date Sort,Day,Church,Address,Phone,Category,Time,End Time,Service Name,Language,Location,Notes
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ Child,"23230 Summit Rd, Los Gatos",(408) 353-2210,Mass,5:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ Our Savior,"2002 W Alton Ave, Santa Ana",(714) 444-1500,Mass,5:00 PM,,Vigil Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ Our Savior,"2002 W Alton Ave, Santa Ana",(714) 444-1500,Mass,7:00 PM,,Vigil Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ Our Savior,"2002 W Alton Ave, Santa Ana",(714) 444-1500,Mass,8:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the Good Shepherd Church,"17900 Jonathan St, Adelanto",(760) 246-7083,Mass,4:30 PM,,Mass,english,Helendale,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the Good Shepherd Church,"17900 Jonathan St, Adelanto",(760) 246-7083,Mass,6:30 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"1800 Bedford Way, Bakersfield",(661) 391-4640,Mass,4:00 PM,,Vigil Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"199 Brandon Rd, Pleasant Hill",(925) 682-2486,Mass,4:00 PM,,Mass,English,Christ the King,vigil; livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"5284 Monterey Hwy, San Jose",408-362-9958,Mass,4:00 PM,,Mass,vietnamese,Christ The King Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"240 Calle Cebu, Salinas",(831) 422-6543,Mass,5:00 PM,,Mass,English,Christ The King Church,vigil; Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"1951 Mckinleyville Ave, McKinleyville",707-839-2911,Mass,5:30 PM,,Vigil Mass,English,"Christ the King, McKinleyville",vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"5284 Monterey Hwy, San Jose",408-362-9958,Mass,6:00 PM,,Mass,english,Christ The King Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"5284 Monterey Hwy, San Jose",408-362-9958,Mass,7:30 PM,,Mass,spanish,Christ The King Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"199 Brandon Rd, Pleasant Hill",(925) 682-2486,Mass,9:00 AM,,Mass,English,Christ the King,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"199 Brandon Rd, Pleasant Hill",(925) 682-2486,Mass,9:00 AM,,Mass,English,,livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the King,"29 N 32nd St, San Diego",(619) 231-8906,Mass,9:00 AM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Christ the Redeemer,"12745 Oriole Ave, Grand Terrace",(909) 783-3811,Mass,5:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Comboni Missionaries - Covina Mission Center,"645 Aldenville Ave, Covina",(626) 339-1914,Mass,8:00 AM,,Mass,english,Saint Daniel Comboni Chapel,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Comboni Missionaries - Covina Mission Center,"645 Aldenville Ave, Covina",(626) 339-1914,Mass,8:00 AM,,Mass,spanish,,livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"3597 N Sunridge Dr, Carson City", 775-267-3200,Mass,4:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"37968 3rd St, Fremont",(510) 790-3207,Mass,4:00 PM,,Mass,english,Corpus Christi,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"450 Corral Canyon Rd, Bonita",(619) 482-3954,Mass,4:30 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"27231 Aliso Viejo Pkwy, Aliso Viejo",(949) 389-9008,Mass,5:00 PM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"322 St James Dr, Piedmont",(510) 530-4343,Mass,5:00 PM,,Mass,English,Corpus Christi Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"62 Santa Rosa Ave, San Francisco",(415) 585-2991,Mass,5:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"905 W Lake Blvd, Tahoe City",(530) 583-4409,Mass,5:00 PM,,Vigil Mass,English,Tahoe City,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"3760 N McKinley St, Corona",951.272.9043,Mass,5:30 PM,,Vigil Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"3760 N McKinley St, Corona",951.272.9043,Mass,7:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"62 Santa Rosa Ave, San Francisco",(415) 585-2991,Mass,7:00 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"450 Corral Canyon Rd, Bonita",(619) 482-3954,Mass,8:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"3760 N McKinley St, Corona",951.272.9043,Mass,8:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi Church,"27231 Aliso Viejo Pkwy, Aliso Viejo",+1-949-389-9008,Mass,5:00 PM,,Mass,English,Corpus Christi Catholic Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Cristo Rey,"4343 Perlita Ave, Los Angeles",(323) 245-4585,Mass,7:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Cristo Rey,"4343 Perlita Ave, Los Angeles",(323) 245-4585,Mass,7:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Cristo Rey,"4343 Perlita Ave, Los Angeles",(323) 245-4585,Mass,7:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Cristo Rey,"4343 Perlita Ave, Los Angeles",(323) 245-4585,Mass,7:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Mercy,"2231 Club Center Dr, Sacramento",(916)256-3134,Mass,5:00 PM,,Vigil Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Mercy,"2231 Club Center Dr, Sacramento",(916)256-3134,Mass,8:30 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Mercy Parish,"3725 High St, Oakland",(510) 530-0761,Mass,5:30 PM,,Mass,english,St. Lawrence church 3725 High St.,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Savior,"9079 Greenback Ln, Orangevale",(916) 989-7400,Mass,4:30 PM,,Mass,english,,vigil; livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Saviour,"610 Cypress Ave, Los Angeles",(323) 225-9181,Mass,5:00 PM,,Mass,english,Divine Saviour,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Saviour,"610 Cypress Ave, Los Angeles",(323) 225-9181,Mass,8:00 AM,,Morning Prayer & Mass,spanish,Divine Saviour,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Eglise Notre Dame Des Victoires,"566 Bush St, San Francisco",(415) 397-0113,Mass,5:00 PM,,Mass,english,,tags: vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"827 Vienna St, San Francisco",(415) 333-7630,Mass,5:30 PM,,Mass,english,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"10911 Michael Hunt Dr, South El Monte",(626) 442-6262,Mass,5:30 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"827 Vienna St, San Francisco",(415) 333-7630,Mass,8:00 AM,,Mass,english,Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Five Wounds Portuguese National Parish,"1375 E Santa Clara St, San Jose",(408) 292-2123,Mass,5:30 PM,,Mass,portuguese,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Five Wounds Portuguese National Parish,"1375 E Santa Clara St, San Jose",(408) 292-2123,Mass,9:00 AM,,Mass,bilingual,,livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"8200 Gold Coast Dr, San Diego",(858) 271-0207,Mass,4:30 PM,,Mass Vigil,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"504 N Roxbury Dr, Beverly Hills",(310) 285-5425,Mass,5:00 PM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"9539 Racquet Ct, Elk Grove",(916) 684-5722,Mass,5:00 PM,,Mass,english,Good Shepherd,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"901 Oceana Blvd, Pacifica",(650) 355-2593,Mass,5:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"305 French Camp Rd, French Camp",(209) 982-0578,Mass,5:15 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"8200 Gold Coast Dr, San Diego",(858) 271-0207,Mass,6:30 PM,,Mass Vigil,vietnamese,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"305 French Camp Rd, French Camp",(209) 982-0578,Mass,7:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"504 N Roxbury Dr, Beverly Hills",(310) 285-5425,Mass,8:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"305 French Camp Rd, French Camp",(209) 982-0578,Mass,8:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"8200 Gold Coast Dr, San Diego",(858) 271-0207,Mass,8:30 AM,,Mass,english,,livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Guardian Angel,"12307 Terra Bella St, Pacoima",818-485-5207,Mass,7:00 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Guardian Angel,"10886 Lehigh Ave, Pacoima",818-485-5207,Mass,7:00 PM,,Mass,spanish,Guardian Angel Parish,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Guardian Angels,"9310 Dalehurst Rd, Santee",(619) 448-1213,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Herlong Station,"74 C St, Herlong",(530) 257-3230,Mass,4:00 PM,,Vigil Mass,English,"Herlong Station, Herlong, California 96113",
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Angels,"107 San Pedro Rd, Colma",650-488-0240,Mass,4:00 PM,,Mass,english,Holy Angels,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Angels,"370 Campus Dr, Arcadia",(626) 447-1671,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Angels,"370 Campus Dr, Arcadia",(626) 447-1671,Mass,8:30 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"18633 E Front St, Linden",(209) 887-3341,Mass,5:00 PM,,Mass,english,Holy Cross Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"1740 Cliff Dr, Santa Barbara",(805) 962-0411,Mass,5:00 PM,,Mass,english,Holy Cross Catholic Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"210 High St, Santa Cruz",(831) 423-4182,Mass,5:00 PM,,Vigil Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"1321 Anna St, West Sacramento",(916) 371-1211,Mass,5:00 PM,,Mass,english,Holy Cross Parish,vigil; Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"580 E Jackson St, San Jose",408-294-2440,Mass,6:00 PM,,Mass,English,,italian; vigil; Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"1321 Anna St, West Sacramento",(916) 371-1211,Mass,7:00 PM,,Mass,spanish,Holy Cross Parish,vigil; Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"580 E Jackson St, San Jose",408-294-2440,Mass,7:30 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Church,"1321 Anna St, West Sacramento",+1-916-371-1211,Mass,5:00 PM,,Mass,english,Holy Cross Parish,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Church,"1321 Anna St, West Sacramento",+1-916-371-1211,Mass,7:00 PM,,Mass,spanish,Holy Cross Parish,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross-St. Anne's Parish,"1765 N Newcomb St, Porterville",(559) 784-2800,Mass,4:00 PM,,Mass,english,Holy Cross Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross-St. Anne's Parish,"1765 N Newcomb St, Porterville",(559) 784-2800,Mass,6:00 PM,,Mass,spanish,Holy Cross Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Eucharist,"527 Corralitos Rd, Corralitos",(831) 722-5490,Mass,4:00 PM,,Mass,English,Holy Eucharist,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"9974 I Ave, Hesperia",(760) 244-9180,Mass,4:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1275 Smith St, Kingsburg",(559) 897-5953,Mass,4:00 PM,,Mass,english,Holy Family,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"566 S Glassell St, Orange",(714) 639-2900,Mass,4:00 PM,,Mass,English,Holy Family,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"13900 Church Pl, Seal Beach",(562) 430-8170,Mass,4:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"7817 Old Auburn Rd, Citrus Heights",(916) 723-2494,Mass,4:30 PM,,Vigil Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"108 Taylor Ave, Portola",(530) 832-5006,Mass,4:30 PM,,Mass,English,"Holy Family, Portola",vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1957 Coolidge St, San Diego",(858) 277-0404,Mass,4:30 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"4524 Tully Rd, Modesto",(209) 545-3553,Mass,5:00 PM,,Mass,english,Holy Family,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"4848 Pearl Ave, San Jose",4082654040,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1501 Fremont Ave , South Pasadena",(626) 799-8908,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1051 N Davis Ave, Weed",(530) 938-4334,Mass,5:00 PM,,Saturday Vigil,English,Holy Family Parish,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"200 Antonina Ave, American Canyon",707-645-9331,Mass,5:15 PM,,Mass,English,Holy Family Catholic Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"9974 I Ave, Hesperia",(760) 244-9180,Mass,6:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1957 Coolidge St, San Diego",(858) 277-0404,Mass,6:00 PM,,Mass,vietnamese,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1908 N Court St, Visalia",(559) 734-9522,Mass,6:00 PM,,Misa,spanish,Holy Family,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"7817 Old Auburn Rd, Citrus Heights",(916) 723-2494,Mass,6:30 PM,,Vigil Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"4524 Tully Rd, Modesto",(209) 545-3553,Mass,6:30 PM,,Mass,spanish,Holy Family,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"1011 E L Street, Wilmington",(310) 834-6333,Mass,7:00 PM,,Mass,spanish,,vigil
