Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
All Saints,"216 All Saints Dr, Stuart, Iowa 50250",(515) 523-1943,Mass,,6:00 PM,,Assumption of the Blessed Virgin Mary Vigil Mass,special_event,english,All Saints,,2026-08-14,,,Assumption of the Blessed Virgin Mary Vigil Mass
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Mass,,8:30 AM,,Mass,special_event,English,church,,2026-01-25,,,Mass; tags
All Saints,"216 All Saints Dr, Stuart, Iowa 50250",(515) 523-1943,Mass,,8:30 PM,,Holy Saturday Easter Vigil,special_event,english,All Saints,,2026-04-04,,,Holy Saturday Easter Vigil
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Mass,,9:00 AM,,"Mass with Anointing of the Sick, and then a Eucharistic Adoration with reconciliations",special_event,English,,,2026-02-07,,,"Mass with Anointing of the Sick, and then a Eucharistic Adoration with reconciliations; exposition"
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Mass,,9:00 AM,10:30 AM,Mass with Eucharistic Adoration & Reconciliation,monthly,English,,first_saturday_(recurring),,,,tags
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Confession,Tue,7:45 AM,,Reconciliation,specific_weekday,English,,,,,,
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Confession,Fri,7:45 AM,,Reconciliation,specific_weekday,English,,,,,,
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Confession,Sat,3:00 PM,,Sacrament of Penance,saturday,English,,,,,,tags; Confession
All Saints,"216 All Saints Dr, Stuart, Iowa 50250",(515) 523-1943,Confession,Sat,3:30 PM,4:15 PM,Confession,saturday,English,Stuart,,,,,
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Confession,Sun,3:15 PM,3:45 PM,Reconciliation,sunday,English,,,,,,
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Confession,,10:00 AM,11:00 AM,First Reconciliation Preparation,parish_event,English,All Saints Social Hall,,,,,recurring; All Saints School students only; dates TBD
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Confession,,12:10 PM,,Eucharistic Adoration with Reconciliation,monthly,English,Chapel of the Angels,first_wednesday,,,,1st –TIME_TBD; after 12:10 Mass; exposition; benediction
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Confession,,3:00 PM,,Reconciliations,special_event,English,,,2026-01-24,,,Reconciliations; tags
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Adoration,Wed,8:30 AM,9:15 AM,Adoration,specific_weekday,English,Chapel,,,,,
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Devotions,Mon,TBD,,Prayer Service,weekday,English,Chapel of the Angels,,,,,TIME_TBD; Mon only
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Devotions,Tue,3:00 PM,,Holy Rosary,specific_weekday,English,,,,,,tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Devotions,,3:00 PM,,Rosary,special_event,English,church,,2026-01-20,,,Rosary; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Devotions,,3:00 PM,,Stations of the Cross,special_event,English,,,2026-02-20,,,Stations of the Cross; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Devotions,,3:00 PM,,Stations of the Cross,special_event,English,,,2026-02-27,,,Stations of the Cross; tags
All Saints,"216 All Saints Dr, Stuart, Iowa 50250",(515) 523-1943,Devotions,,6:00 PM,,Stations of the Cross/Passion of the Lord,special_event,english,All Saints,,2026-04-03,,,Stations of the Cross/Passion of the Lord; Good Friday
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Education,Sun,9:30 AM,10:20 AM,Religious Education classes,other,English,Rectory,,,,,tags; 1st - 5th graders
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Community,Thu,TBD,,Coffee & Donuts,other,English,Rectory,,,after,Mass,after 07:30 Mass; note: NO coffee and donuts during Lent
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Community,,2:00 PM,,Finance Council meeting,special_event,English,,,2026-01-21,,,Finance Council meeting; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Community,,6:00 PM,,Parish Council meeting,special_event,English,,,2026-02-03,,,Parish Council meeting; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Community,,6:00 PM,,Parish Council meetings,monthly,English,parish office,first_tuesday,,,,First of each month –TIME_TBD; tags
All Saints,"216 All Saints Dr, Stuart, Iowa 50250",(515) 523-1943,Other,,10:00 AM,,Easter Sunday of the Resurrection of the Lord,special_event,english,All Saints,,2026-04-05,,,Easter Sunday of the Resurrection of the Lord
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,10:30 AM,,Blessing of throats,special_event,English,,,2026-02-01,,,Blessing of throats; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,12:00 PM,,A luncheon potluck,special_event,English,Rectory,,2026-01-20,,,A luncheon potluck; Bring a friend and a dish to share with one another. All are welcome!
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,12:00 PM,,A luncheon potluck,special_event,English,,,2026-02-10,,,A luncheon potluck; Bring a friend and a dish to share this fellowship meal. All are welcome!
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,12:00 PM,,Luncheon Potluck,monthly,English,Rectory,second_tuesday,,,,Second of the month –TIME_TBD; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,1:00 PM,,Catechism study,special_event,English,,,2026-01-21,,,Catechism study; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,1:00 PM,,Catechism study,special_event,English,,,2026-02-04,,,Catechism study; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,1:00 PM,,Catechism study,special_event,English,,,2026-02-11,,,Catechism study; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,1:00 PM,,Biblical study group,special_event,English,,,2026-02-25,,,Biblical study group; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,4:30 PM,,Blessing of throats,special_event,English,,,2026-01-31,,,Blessing of throats; in commemoration of St. Blaise; bishop and martyr
All Saints,"720 29th St SE, Cedar Rapids, Iowa 52403",(319) 363-6130,Other,,8:00 AM,1:30 PM,Archdiocesan Women’s Conference,special_event,English,All Saints Social Hall,,2026-01-31,,,Archdiocesan Women’s Conference
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Other,,8:30 AM,,Blessing of throats,special_event,English,,,2026-02-01,,,Blessing of throats; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Sacraments,,6:30 PM,,Confirmation Class,special_event,English,,,2026-01-21,,,Confirmation Class; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Sacraments,,6:30 PM,,Confirmation class,special_event,English,,,2026-02-04,,,Confirmation class; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Sacraments,,6:30 PM,,Confirmation class,special_event,English,,,2026-02-11,,,Confirmation class; tags
All Saints,"310 S 9th St, Keokuk, Iowa 52632-4604",(319) 524-8334,Sacraments,,6:30 PM,,Confirmation Class,special_event,English,,,2026-02-25,,,Confirmation Class; tags
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Tue,8:00 AM,,Mass,specific_weekday,english,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Wed,8:00 AM,,Mass,specific_weekday,english,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Thu,8:00 AM,,Mass,specific_weekday,english,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Fri,8:00 AM,,Mass,specific_weekday,english,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Sat,4:00 PM,,Mass,saturday,english,All Saints Catholic Church,,,,,vigil
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Mass,Sun,9:00 AM,,Mass,sunday,english,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Confession,Sat,3:00 PM,3:45 PM,Reconciliation,saturday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Confession,Sun,8:00 AM,8:45 AM,Reconciliation,sunday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Confession,,TBD,,Reconciliation,other,English,,,,,,by appointment
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Other,,5:45 PM,,Ash Wednesday,special_event,english,All Saints Catholic Church,,2026-02-18,,,Ash Wednesday
All Saints Catholic Church,"650 NE 52nd Ave, Des Moines, Iowa 50313",(515) 265-5001,Other,,8:00 AM,,Ash Wednesday,special_event,english,All Saints Catholic Church,,2026-02-18,,,Ash Wednesday
All Saints Catholic Church (Byzantine),"650 NE 52nd Ave, Des Moines, Iowa 50313",440-227-5037,Other,,TBD,,Be Not Afraid,parish_event,English,,,,,,weekly starting 1/5/2026; check bulletin; note: Fr. Bruce Riebe as Interim Co-Host
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Mass,Fri,8:30 AM,,Mass,specific_weekday,english,Annunciation,,,,,Coon Rapids
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Mass,Sun,10:00 AM,,Mass,sunday,english,Annunciation Church,,,,,Coon Rapids
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Confession,Sun,9:30 AM,,Confession,sunday,English,Annunciation Church,,,,,Coon Rapids
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Confession,,TBD,,Confession,other,English,,,,,,by appointment; call 712-792-9244
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Adoration,Sat,TBD,,Adoration,other,English,,,,,,Perpetual; Due to weekend Masses; the Adoration Chapel closes on Saturdays at 15:00 and reopens at 12:00 on Sundays.
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Adoration,Sun,TBD,,Adoration,other,English,,,,,,Perpetual; Due to weekend Masses; the Adoration Chapel closes on Saturdays at 15:00 and reopens at 12:00 on Sundays.
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Devotions,,7:00 PM,,Knights of Columbus Prayer Service,special_event,English,,,2026-01-21,,,Knights of Columbus Prayer Service
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Community,,6:30 PM,,Carroll Women's Club Meeting,special_event,English,,,2026-01-21,,,Carroll Women's Club Meeting
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Other,,9:00 AM,11:00 AM,Prayer Table and Pastries,special_event,English,,,2026-01-18,,,Prayer Table and Pastries; Collect your home Prayer Table kit and learn about different prayers; activities; and habits to do at home to use your prayer table with your family! Enjoy pastries provided by the Men's Club while you learn about the Prayer Table.
Annunciation,"702 Elm St, Coon Rapids, Iowa 50058-0076",(712) 792-9244,Sacraments,,7:00 PM,,Baptism Preparation Class,special_event,English,,,2026-01-19,,,Baptism Preparation Class
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Mass,Wed,5:15 PM,,Mass,specific_weekday,English,,,,,,
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Mass,Fri,8:00 AM,,Mass,specific_weekday,English,,,,,,
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Mass,Sat,6:30 PM,,Mass,saturday,English,,,,,,
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Mass,Sun,10:30 AM,,Mass,sunday,English,,,,,,
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Adoration,Wed,5:45 PM,,Eucharistic Adoration,other,English,,,,,,every; exposition
Annunciation of the Blessed Virgin Mary,"400 Congress Ave, Viroqua, Wisconsin 54665",(608) 637-7711,Adoration,,TBD,,Eucharistic Adoration,monthly,English,,first_friday_(recurring),,,,Benediction at 10:00
Assumption,"207 N May, Canton, Minnesota 55922",(507) 867-3922,Mass,Thu,9:00 AM,,Mass,specific_weekday,English,Assumption—Canton,,,,,
Assumption,"207 N May, Canton, Minnesota 55922",(507) 867-3922,Mass,Sat,4:00 PM,,Mass,saturday,English,Assumption—Canton,,,,,note: Regular Ordinary Time; After Labor Day until Memorial Day
Assumption,"207 N May, Canton, Minnesota 55922",(507) 867-3922,Mass,Sat,5:30 PM,,Mass,saturday,English,Assumption—Canton,,,,,note: Summer Seasonal Time; Memorial Day Thru Labor Day inclusive
Assumption,"2841 S St, Churchville, Iowa 50211",(515) 981-0653,Mass,,10:30 AM,,Mass,monthly,English,Assumption Shrine,first_sunday,,,,1st Sunday of month
Assumption,"2841 S St, Churchville, Iowa 50211",(515) 981-0653,Devotions,Sun,10:10 AM,,Rosary,sunday,English,Assumption Shrine,,,,,
Assumption,"2841 S St, Churchville, Iowa 50211",(515) 981-0653,Devotions,Sun,10:10 AM,10:30 AM,Rosary,other,English,,,,,,before Mass
Assumption and St. Patrick,"147 Broadway St, Charlotte, Iowa 52731",563-674-4240 ,Mass,Sun,11:00 AM,,Divine Liturgy,specific_weekday,English,"All Saints Roman Catholic Church, 650 NE 52nd Ave, Des Moines, IA 50313",,,,,
Assumption and St. Patrick,"147 Broadway St, Charlotte, Iowa 52731",563-674-4240 ,Mass,,4:30 PM,,Divine Liturgy,monthly,English,"Saint Patrick's Roman Catholic Church, Sacred Heart Chapel, 4330 St Patrick's Dr, Iowa City, IA 52240",third_saturday,,,,3rd Saturday; note: 3rd Sunday of the Month
Assumption and St. Patrick,"147 Broadway St, Charlotte, Iowa 52731",563-674-4240 ,Other,,2:00 PM,,Rite of Election and Call to Continuing Conversion,special_event,English,Sacred Heart Cathedral in Davenport and St. Mary in Ottumwa,,2026-02-22,,,Rite of Election and Call to Continuing Conversion
Assumption of Blessed Virgin Mary [Ukrainian],"2301 S 16th St, Omaha, Nebraska 68108",(402) 345-1552,Mass,Sun,9:30 AM,,Divine Liturgy,sunday,English,"2301 South 16th Street, Omaha, NE 68108",,,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Mon,8:00 AM,,Mass,weekday,English,,,,,,note: see bulletin for exceptions
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Tue,8:00 AM,,Mass,weekday,English,,,,,,note: see bulletin for exceptions
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Wed,8:00 AM,,Mass,weekday,English,,,,,,note: see bulletin for exceptions
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Thu,8:00 AM,,Mass,weekday,English,,,,,,note: see bulletin for exceptions
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Fri,5:30 PM,,Mass,specific_weekday,English,,,,,,note: during Lent; starts with Stations of the Cross at 17:00
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Fri,8:00 AM,,Mass,weekday,English,,,,,,note: see bulletin for exceptions
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,
Assumption of the Blessed Virgin Mary,"5438 S 22 St, Omaha, Nebraska 68107",(402) 731-2196,Mass,Sat,5:00 PM,,Mass,saturday,english,ABVM,,,,,
Assumption of the Blessed Virgin Mary,"5438 S 22 St, Omaha, Nebraska 68107",(402) 731-2196,Mass,Sun,10:30 AM,,Mass,sunday,english,ABVM,,,,,
Assumption of the Blessed Virgin Mary,"5438 S 22 St, Omaha, Nebraska 68107",(402) 731-2196,Mass,Sun,1:00 PM,,Mass,sunday,spanish,ABVM,,,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Sun,5:00 PM,,Mass,sunday,English,,,,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,Sun,9:00 AM,,Mass,sunday,English,,,,,,
Assumption of the Blessed Virgin Mary,"3303 160th St, Little Turkey, Iowa 52154",(563) 569-8259,Mass,,10:30 AM,,Mass,special_event,English,"Assumption of the BVM, Little Turkey",,2026-01-25,,,Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,4:00 PM,,Christmas Eve Mass,special_event,English,,,2025-12-24,,,Christmas Eve Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,6:00 PM,,Christmas Eve Mass,special_event,English,,,2025-12-24,,,Christmas Eve Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,7:00 PM,,Ash Wednesday Mass,special_event,English,,,2026-02-18,,,Ash Wednesday Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,8:00 AM,,Labor Day Mass,special_event,English,,,2025-09-01,,,Labor Day Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,8:00 AM,,All Saints Mass,special_event,English,,,2025-11-01,,,All Saints Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,8:00 AM,,Ash Wednesday Mass,special_event,English,,,2026-02-18,,,Ash Wednesday Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,8:00 AM,,Labor Day Mass,special_event,English,,,2026-09-07,,,Labor Day Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,9:00 AM,,Thanksgiving Mass,special_event,English,,,2025-11-27,,,Thanksgiving Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,9:00 AM,,Christmas Day Mass,special_event,English,,,2025-12-25,,,Christmas Day Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Mass,,9:00 AM,,Memorial Day Mass,special_event,English,Beaver Catholic Cemetery,,2026-05-25,,,Memorial Day Mass
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Confession,Sat,3:30 PM,,Confessions,saturday,English,,,,,,
Assumption of the Blessed Virgin Mary,"5438 S 22 St, Omaha, Nebraska 68107",(402) 731-2196,Confession,Sat,4:00 PM,4:50 PM,Confession,saturday,English,ABVM,,,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Confession,,6:30 PM,,Parish Reconciliation,parish_event,English,,,2025-12-03,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Confession,,6:30 PM,,Parish Reconciliation,parish_event,English,,,2026-03-04,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Adoration,,6:00 PM,7:00 PM,Adoration,monthly,English,,third_tuesday,,,,3rd; exposition; benediction
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Devotions,Tue,7:30 PM,,Rosary,specific_weekday,English,,,,,,
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Devotions,Fri,5:00 PM,,Stations of the Cross,specific_weekday,English,,,,,,note: during Lent
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,5:00 PM,,New Year's Eve,special_event,English,,,2025-12-31,,,New Year's Eve; Vigil
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,6:00 PM,,Assumption Feast Day,special_event,English,,,2025-08-15,,,Assumption Feast Day; note: Dinner to follow
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,7:00 PM,,Immaculate Conception,special_event,English,,,2025-12-08,,,Immaculate Conception
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,8:00 AM,,Assumption Feast Day,special_event,English,,,2025-08-15,,,Assumption Feast Day
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,8:00 AM,,Immaculate Conception,special_event,English,,,2025-12-08,,,Immaculate Conception
Assumption of the Blessed Virgin Mary,"1906 Sycamore St, Granger, Iowa 50109",515-999-2239,Other,,9:00 AM,,"Mary, Mother of God",special_event,English,,,2026-01-01,,,"Mary, Mother of God"
Assumption of the Blessed Virgin Mary,"3303 160th St, Little Turkey, Iowa 52154",(563) 569-8259,Other,,TBD,,Assumption Picnic,special_event,English,,,2026-08-15,,,Assumption Picnic; every year
Avera McKennan Hospital Chapel,"1325 S Cliff Ave, Sioux Falls, South Dakota 57105",,Education,,12:00 AM,,Social Work Services,other,English,,,,,,daily –TIME_TBD; note: Avera’s footprint covers 72; 000 square miles with both urban and rural settings. Providing consistent high quality and safe care often means the involvement if health care specialists. Avera extends access to specialty services across the miles through telemedicine. This means you may experience an extra set of eyes and ears through virtual care in these settings:
Avera McKennan Hospital Chapel,"1325 S Cliff Ave, Sioux Falls, South Dakota 57105",,Other,,12:00 AM,,Avera Health,other,English,,,,,,daily –TIME_TBD; note: © 2025 Avera Health; Sioux Falls; SD. | All rights reserved.; daily –TIME_TBD; note: © 2025 Avera Health; Sioux Falls; SD.
Basilica of St. Francis Xavier,"104 3rd St SW, Dyersville, IA 52040",+1-563-875-7325,Mass,Tue,8:00 AM,8:45 AM,Mass,specific_weekday,English,,,,,,
Basilica of St. Francis Xavier,"104 3rd St SW, Dyersville, IA 52040",+1-563-875-7325,Mass,Wed,8:00 AM,8:45 AM,Mass,specific_weekday,English,,,,,,
Basilica of St. Francis Xavier,"104 3rd St SW, Dyersville, IA 52040",+1-563-875-7325,Mass,Thu,8:00 AM,8:45 AM,Mass,specific_weekday,English,,,,,,
