Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,7:00 PM,,Christmas Eve Candle Light Mass,special_event,English,All Saints,,2025-12-24,,,Christmas Eve Candle Light Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,7:00 PM,,Holy Thursday Mass of Lord’s Supper,special_event,English,All Saints,,2026-04-17,,,Holy Thursday Mass of Lord’s Supper; livestream; note: No 09:30 Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,8:00 AM,,Easter Sunday Mass,special_event,English,All Saints,,2026-04-20,,,Easter Sunday Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,8:00 PM,,Easter Vigil Mass,special_event,English,All Saints,,2026-04-19,,,Easter Vigil Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,Christmas Day Mass,special_event,English,All Saints,,2025-12-25,,,Christmas Day Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,New Year’s Eve Mass,special_event,English,All Saints,,2025-12-31,,,New Year’s Eve Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,Ash Wednesday Mass & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Mass & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:45 AM,,Easter Sunday Mass,special_event,English,All Saints,,2026-04-20,,,Easter Sunday Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Confession,Sat,2:45 PM,3:30 PM,Confessions,saturday,English,All Saints,,,,,or by appointment
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Confession,,7:00 PM,,Advent Reconciliation,special_event,English,All Saints,,2025-12-16,,,Advent Reconciliation
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Devotions,Fri,7:00 PM,,Stations of the Cross,other,English,,,,,,Lent; exposition; benediction
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Devotions,,7:00 PM,,Good Friday Stations of the Cross,special_event,English,All Saints,,2026-04-18,,,Good Friday Stations of the Cross
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,11:00 AM,,Solemnity of Mary,special_event,English,All Saints,,2026-01-01,,,Solemnity of Mary
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,12:00 PM,,Ash Wednesday Liturgy & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Liturgy & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,1:00 PM,,Blessing of the Easter Food,special_event,English,All Saints,,2026-04-19,,,Blessing of the Easter Food
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,3:00 PM,,Good Friday Liturgy with Holy Communion,special_event,English,All Saints,,2026-04-18,,,Good Friday Liturgy with Holy Communion; livestream; note: No 09:30 Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,“Light Up for Christ”,special_event,English,All Saints,,2025-12-05,,,“Light Up for Christ”
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Immaculate Conception,special_event,English,All Saints,,2025-12-08,,,Immaculate Conception
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Advent Penance Service,special_event,English,All Saints,,2025-12-12,,,Advent Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Ash Wednesday Liturgy & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Liturgy & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Penance Service,special_event,English,All Saints,,2026-03-19,,,Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Lenten Penance Service,special_event,English,All Saints,,2026-04-01,,,Lenten Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Immaculate Conception,special_event,English,All Saints,,2025-12-08,,,Immaculate Conception
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Our Lady of Guadalupe,special_event,English,All Saints,,2025-12-12,,,Our Lady of Guadalupe
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Solemnity of Mary,special_event,English,All Saints,,2026-01-01,,,Solemnity of Mary; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Sacraments,Tue,9:30 AM,,Communion Service,specific_weekday,English,All Saints,,,,,
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Sacraments,Tue,9:30 AM,,Communion Service,weekday,English,All Saints,,,,,Tue
"All Saints Catholic Church, Surf City","420 N Topsail Dr, Surf City, NC 28445",+1-910-270-1477,Mass,Sun,11:00 AM,,Mass,sunday,English,Surf City,,,,,note: Easter Sunday and Memorial Day weekend through Labor Day weekend only
"All Saints Catholic Church, Surf City","420 N Topsail Dr, Surf City, NC 28445",+1-910-270-1477,Mass,Sun,9:00 AM,,Mass,sunday,English,Surf City,,,,,note: Easter Sunday and Memorial Day weekend through Labor Day weekend only
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Mass,Sat,7:00 PM,,Mass,saturday,English,All Souls Mission,,,,,
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Mass,,9:00 AM,10:30 AM,Mass,monthly,English,,first_friday_(recurring),,,,note: Devotion to Sacred Heart of Jesus; note: In Honor of the Blessed Virgin Mary
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Confession,Sat,6:30 PM,6:50 PM,Confession,saturday,English,All Souls Mission,,,,,
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Adoration,,7:00 PM,8:00 PM,Exposition,monthly,English,All Souls Mission,first_wednesday,,,,1st
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Education,Sat,10:00 AM,11:00 AM,Bible Study,other,English,,,,,,
All Souls,"917 Main St, Columbia, North Carolina 27925",12524822617,Other,,TBD,,Parish Hall Setup,parish_event,English,,,,,,check bulletin
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Mon,TBD,,Mass,weekday,English,,,,,,No Daily Mass Jan 12th - Jan 16th
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Tue,TBD,,Mass,weekday,English,,,,,,No Daily Mass Jan 12th - Jan 16th
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Wed,TBD,,Mass,weekday,English,,,,,,No Daily Mass Jan 12th - Jan 16th
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Thu,TBD,,Mass,weekday,English,,,,,,No Daily Mass Jan 12th - Jan 16th
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Fri,TBD,,Mass,weekday,English,,,,,,No Daily Mass Jan 12th - Jan 16th
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Sat,4:00 PM,,Mass,saturday,English,St. Ann Catholic Church Hall,,,,,
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,Sat,7:00 PM,,Mass,saturday,English,All Souls Mission,,,,,
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,,9:00 AM,10:30 AM,First Friday Mass Devotion to Sacred Heart of Jesus,special_event,English,,,2026-02-06,,,First Friday Mass Devotion to Sacred Heart of Jesus
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,,9:00 AM,10:30 AM,First Saturday Mass in Honor of the Blessed Virgin Mary,special_event,English,,,2026-02-07,,,First Saturday Mass in Honor of the Blessed Virgin Mary
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,,9:00 AM,10:30 AM,Mass Devotion to Sacred Heart of Jesus,monthly,English,,first_friday_(recurring),,,,
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Mass,,9:00 AM,10:30 AM,Mass in Honor of the Blessed Virgin Mary,monthly,English,,first_saturday_(recurring),,,,
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Confession,Sat,6:30 PM,6:50 PM,Confessions,saturday,English,All Souls Mission,,,,,
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Adoration,,6:30 PM,7:00 PM,Exposition of the Blessed Sacrament,monthly,English,Saint Ann Church and All Souls Mission,wednesday,,,,The 1st and 2nd of each month; exposition
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Adoration,,7:00 PM,,Exposition of the Blessed Sacrament,monthly,English,All Souls Mission,first_wednesday,,,,1st of the Month; exposition
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Education,,10:00 AM,,Saturday Morning Bible Study,parish_event,English,,,,,,weekly
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Other,,11:30 AM,,Saint Ann Women’s Club,monthly,English,Parish Hall,first_monday,,,,First
All Souls Mission,"917 Main St, Columbia, North Carolina 27925",(252) 482-2617,Other,,1:00 PM,6:00 PM,Blood Drive,special_event,English,,,2026-01-21,,,Blood Drive
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Tue,7:00 PM,,Mass,specific_weekday,English,Annunciation Catholic Church,,,,,
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Wed,8:30 AM,,Mass,specific_weekday,English,Annunciation Catholic Church,,,,,
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Thu,8:30 AM,,Mass,specific_weekday,English,Annunciation Catholic Church,,,,,
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Fri,8:30 AM,,Mass,specific_weekday,English,Annunciation Catholic Church,,,,,
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Sat,5:30 PM,,Mass,saturday,English,Annunciation Catholic Church,,,,,vigil
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Sun,11:30 AM,,Mass,sunday,English,Annunciation Catholic Church,,,,,
Annunciation,"246 E Main St, Havelock, North Carolina 28532",(252) 447-2112,Mass,Sun,8:30 AM,,Mass,sunday,English,Annunciation Catholic Church,,,,,
Annunciation,"95 School Rd, Ocracoke, North Carolina 27960",(252) 995-6370,Mass,,10:00 AM,,The Nativity of the Lord - Mass,special_event,English,Ocracoke,,2025-12-25,,,The Nativity of the Lord - Mass
Annunciation,"95 School Rd, Ocracoke, North Carolina 27960",(252) 995-6370,Mass,,4:30 PM,,"Solemnity of Mary, Mother of God - Mass",special_event,bilingual,Ocracoke,,2026-01-01,,,"Solemnity of Mary, Mother of God - Mass"
Annunciation,"95 School Rd, Ocracoke, North Carolina 27960",(252) 995-6370,Mass,,7:00 PM,,The Nativity of the Lord - Mass,special_event,English,Ocracoke,,2025-12-24,,,The Nativity of the Lord - Mass
Annunciation,"95 School Rd, Ocracoke, North Carolina 27960",(252) 995-6370,Confession,Sat,4:45 PM,5:15 PM,Confessions,saturday,English,,,,,,Confessions: before or after any Mass; or by appointment
Apostle and Evangelist Mark,"11001 Dorchester Rd, Summerville, South Carolina 28485",,Other,Tue,6:00 PM,,Liturgy,specific_weekday,English,St. Vladimir,,,,,Arnold; Pennsylvania
Apostle and Evangelist Mark,"11001 Dorchester Rd, Summerville, South Carolina 28485",,Other,Sun,11:00 AM,,Liturgy,sunday,English,Apostle and Evangelist Mark Mission,,,,,Summerville; South Carolina
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Mon,5:30 PM,,Mass,weekday,English,,,,,,note: Basilica closed 07:00–17:00 for restoration
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Tue,5:30 PM,,Mass,weekday,English,,,,,,note: Basilica closed 07:00–17:00 for restoration
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Wed,5:30 PM,,Mass,weekday,English,,,,,,note: Basilica closed 07:00–17:00 for restoration
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Thu,5:30 PM,,Mass,weekday,English,,,,,,note: Basilica closed 07:00–17:00 for restoration
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Fri,5:30 PM,,Mass,weekday,English,,,,,,note: Basilica closed 07:00–17:00 for restoration
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,vigil
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Sun,12:00 PM,,Mass,sunday,english,,,,,,
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Sun,4:00 PM,,Mass,sunday,spanish,,,,,,
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,Sun,9:00 AM,,Mass,sunday,english,,,,,,
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,,12:10 PM,,Ash Wednesday Mass,special_event,English,,,2026-02-18,,,Ash Wednesday Mass; Imposition of ashes
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,,5:30 PM,,Ash Wednesday Mass,special_event,English,,,2026-02-18,,,Ash Wednesday Mass; Imposition of ashes
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Mass,,7:30 AM,,Ash Wednesday Mass,special_event,English,,,2026-02-18,,,Ash Wednesday Mass; Imposition of ashes
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Confession,,8:30 AM,9:30 AM,Confession,monthly,English,,saturday,,,,1st & 3rd
Basilica of St. Lawrence,"97 Haywood St, Asheville, North Carolina 28801",(828) 252-6042,Other,,10:00 AM,4:00 PM,Visiting Hours,monthly,English,,saturday,,,,1st & 3rd
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Mon,8:30 AM,,Mass,specific_weekday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Tue,12:00 PM,,Mass,specific_weekday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Wed,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Wed,8:30 AM,,Mass,specific_weekday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Thu,12:00 PM,,Mass,specific_weekday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Fri,8:30 AM,,Mass,specific_weekday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sat,5:30 PM,,Mass,saturday,english,,,,,,vigil
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sat,7:00 PM,,Mass,saturday,spanish,,,,,,vigil
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sat,8:30 AM,,Mass,saturday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sun,11:00 AM,,Mass,sunday,english,,,,,,note: with incense
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sun,1:00 PM,,Mass,sunday,spanish,,,,,,note: with incense
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sun,7:00 AM,,Mass,sunday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Mass,Sun,8:30 AM,,Mass,sunday,english,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Mon,9:15 AM,9:45 AM,Reconciliation,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Tue,9:15 AM,9:45 AM,Reconciliation,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Wed,6:30 PM,,Reconciliation,specific_weekday,spanish,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Wed,9:15 AM,9:45 AM,Reconciliation,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Thu,9:15 AM,9:45 AM,Reconciliation,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Fri,9:15 AM,9:45 AM,Reconciliation,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Sat,4:00 PM,5:00 PM,Reconciliation,saturday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Confession,Sat,9:15 AM,,Reconciliation,saturday,English,,,,,,note: after 08:30 Mass
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Devotions,Wed,9:15 AM,,Holy Hour,specific_weekday,English,,,,,,note: after 08:30 Mass
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Devotions,Thu,7:00 PM,,Holy Hour,specific_weekday,English,,,,,,
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Devotions,Sat,9:15 AM,,Rosary,saturday,English,,,,,,note: after 08:30 Mass
Basilica of St. Mary,"412 Ann St, Wilmington, North Carolina 28401",(910) 762-5491,Devotions,,9:15 AM,,Holy Hour,monthly,English,,first_friday_(recurring),,,,note: after 08:30 Mass
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Mon,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Tue,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Wed,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Thu,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Fri,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,11:00 AM,,Conventual Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,11:00 AM,,Mass,daily,English,Abbey Basilica,,,,,livestream
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,11:00 AM,,Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,11:00 AM,,Conventual Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,6:00 AM,,Vigil Office,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,6:00 AM,,Vigil Office,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,7:30 PM,,Student Mass,other,English,,,,,,during the school year; livestream
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,5:30 PM,,Vespers,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,5:30 PM,,Vespers,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,7:00 PM,,Compline,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,7:00 PM,,Compline,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,7:30 AM,,Lauds,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,7:30 AM,,Lauds,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Mon,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Mon,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Tue,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Tue,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Wed,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Wed,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Thu,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Thu,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Fri,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Fri,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Sat,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
