Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
All Saints,"503 3rd St S.W, Puyallup, Washington 98371-5880",(253) 845-7521,Other,,9:00 AM,12:00 PM,Vacation Bible School,parish_event,English,All Saints,,2026-06-22,,,check bulletin
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Mon,7:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Mon,9:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Tue,7:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Tue,9:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Wed,9:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Thu,7:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Fri,7:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Fri,9:00 AM,,Mass,specific_weekday,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Sat,5:00 PM,,Vigil Mass,saturday,English,All Saints Catholic Church,,,,,vigil
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Sun,10:00 AM,,Mass,sunday,English,All Saints,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Mass,Sun,7:30 AM,,Mass,sunday,English,All Saints,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Confession,Wed,5:00 PM,6:15 PM,Reconciliation,other,English,All Saints Catholic Church,,,,,
All Saints Catholic Church,"3330 14th St, Lewiston, Idaho 83501",208-743-1012,Confession,Sat,3:00 PM,4:30 PM,Reconciliation,saturday,English,All Saints,,,,,
Anderson Island Community Church,"11405 Yoman Rd, Anderson Island, WA 98303",,Other,,TBD,,Christmas,special_event,English,,,2025-12-25,,,Christmas TIME_TBD; Nativity of the Lord; none
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Mass,Sat,5:00 PM,,English Mass,saturday,English,Ascension Catholic Church,,,,,vigil
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Mass,Sat,7:00 PM,,Misa en Español,saturday,spanish,Ascension Catholic Church,,,,,vigil
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Mass,,7:00 PM,,Healing Mass/ Misa de Sanacion,special_event,bilingual,Ascension Catholic Church,,2026-01-16,,,Healing Mass/ Misa de Sanacion
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Confession,Tue,5:00 PM,7:00 PM,Confession/ Confesion,specific_weekday,bilingual,Ascension Catholic Church,,,,,
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Other,Fri,7:00 PM,,Young Adults,other,English,,,,,,youth
Ascension,"743 SE 76th Ave, Portland, Oregon 97215",(503) 256-3897 ,Other,,9:00 AM,,Men's Group Study,special_event,english,Ascension Catholic Church,,2026-01-17,,,Men's Group Study
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Tue,12:00 PM,,Mass,specific_weekday,english,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Wed,12:00 PM,,Mass,specific_weekday,spanish,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Thu,12:00 PM,,Mass,specific_weekday,english,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Fri,7:00 PM,,Mass,specific_weekday,spanish,Ascension Catholic Church,,,,,3 Viernes - Misa de Sanacion
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Sat,5:00 PM,,Mass,saturday,english,Ascension Catholic Church,,,,,vigil
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Sat,7:00 PM,,Mass,saturday,spanish,Ascension Catholic Church,,,,,vigil
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Sun,11:00 AM,,Mass,sunday,bilingual,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Sun,1:00 PM,,Mass,sunday,spanish,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,Sun,9:00 AM,,Mass,sunday,english,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,,12:00 PM,,Mass,special_event,bilingual,Ascension Catholic Church,,2026-02-18,,,Mass
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Mass,,12:00 PM,,Mass,monthly,english,Ascension Catholic Church,first_friday,,,,Fri
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Confession,Tue,5:00 PM,7:00 PM,Confession,other,English,,,,,,Confession/ Confesion
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Adoration,Tue,12:30 PM,7:30 PM,Adoration,specific_weekday,English,Ascension Catholic Church,,,,,
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Other,,5:30 PM,,Servicio con distribucion de cenizas,special_event,spanish,Ascension Catholic Church,,2026-02-18,,,Servicio con distribucion de cenizas
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Other,,6:00 PM,,Lenten Penance Service,special_event,English,Ascension Catholic Church,,2026-03-03,,,Lenten Penance Service
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Other,,6:30 PM,,Service with distribution of ashes,special_event,english,Ascension Catholic Church,,2026-02-18,,,Service with distribution of ashes
Ascension Catholic Church,"743 SE 76th Ave, Portland, OR 97215",+1-503-256-3897,Other,,7:30 PM,,Servicio con distribucion de cenizas,special_event,spanish,Ascension Catholic Church,,2026-02-18,,,Servicio con distribucion de cenizas
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,Fri,9:00 AM,,Mass,specific_weekday,english,Assumption,,,,,
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,Sun,5:00 PM,,Sunday Evening Mass,sunday,english,Assumption,,,,,family
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,Sun,9:00 AM,,Mass,sunday,english,Assumption,,,,,
Assumption,"2116 Cornwall Ave, Bellingham, Washington 98225",(360) 733-1380,Mass,,12:30 PM,,Mass,special_event,English,Assumption,,2026-02-18,,,Mass; family; note: school; Fr. Moore
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,5:00 PM,,Sunday Evening Mass,special_event,English,,,2026-01-04,,,Sunday Evening Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,5:00 PM,,Sunday Evening Mass,special_event,English,,,2026-01-11,,,Sunday Evening Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,5:00 PM,,Sunday Evening Mass,special_event,English,,,2026-01-18,,,Sunday Evening Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,5:00 PM,,Sunday Evening Mass,special_event,English,,,2026-01-25,,,Sunday Evening Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,6:00 PM,,Reception - Celebrating our New Parish Family Sunday Evening Mass,special_event,English,,,2026-01-04,,,Reception - Celebrating our New Parish Family Sunday Evening Mass; Join us for fellowship following our new NESCC Sunday Evening Mass in the Fellowship Hall.
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,9:00 AM,,Sunday Mass,special_event,English,,,2026-01-04,,,Sunday Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,9:00 AM,,Sunday Mass with CLOW,special_event,English,,,2026-01-11,,,Sunday Mass with CLOW
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,9:00 AM,,Sunday Mass,special_event,English,,,2026-01-18,,,Sunday Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Mass,,9:00 AM,,Sunday Mass,special_event,English,,,2026-01-25,,,Sunday Mass
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Confession,Fri,9:30 AM,10:15 AM,Confession,specific_weekday,English,Assumption,,,,,
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Education,,11:00 AM,,Senior Social Coffee Hour,special_event,English,,,2026-01-21,,,Senior Social Coffee Hour
Assumption,"2116 Cornwall Ave, Bellingham, Washington 98225",(360) 733-1380,Other,,10:00 AM,,Word & Ashes,special_event,English,Assumption,,2026-02-18,,,Word & Ashes; note: Dcn. Larry
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,10:00 AM,,"Coffee, Tea and Donuts",special_event,English,,,2026-01-04,,,"Coffee, Tea and Donuts; Please come to the Fellowship Hall after Sunday mass to continue the fellowship and enjoy a cup of coffee; tea; water and a yummy Top Pot donut!"
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,10:00 AM,,"Coffee, Tea and Donuts",special_event,English,,,2026-01-11,,,"Coffee, Tea and Donuts; Please come to the Fellowship Hall after Sunday mass to continue the fellowship and enjoy a cup of coffee; tea; water and a yummy Top Pot donut!"
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,10:00 AM,,"Coffee, Tea and Donuts",special_event,English,,,2026-01-18,,,"Coffee, Tea and Donuts; Please come to the Fellowship Hall after Sunday mass to continue the fellowship and enjoy a cup of coffee; tea; water and a yummy Top Pot donut!"
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,10:00 AM,,"Coffee, Tea and Donuts",special_event,English,,,2026-01-25,,,"Coffee, Tea and Donuts; Please come to the Fellowship Hall after Sunday mass to continue the fellowship and enjoy a cup of coffee; tea; water and a yummy Top Pot donut!"
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,11:00 AM,,SVDP Food Drive,special_event,English,,,2026-01-05,,,SVDP Food Drive
Assumption,"2116 Cornwall Ave, Bellingham, Washington 98225",(360) 733-1380,Other,,5:30 PM,,Word & Ashes,special_event,English,Assumption,,2026-02-18,,,Word & Ashes; note: Dcn. Larry
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,7:00 PM,,Book Club,special_event,English,,,2026-01-13,,,"Book Club; Cabrini Room - We are reading ""The Personal Librarian"" by Marie Benedict and Victoria Christopher Murray."
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Other,,9:00 AM,,"Solemnity of Holy Mary, Mother of God - HDO",special_event,English,,,2026-01-01,,,"Solemnity of Holy Mary, Mother of God - HDO"
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Sacraments,,10:00 AM,,Anointing of the Sick,special_event,English,,,2026-01-04,,,The Sacrament of the Anointing of the Sick will be offered following Mass. Anointing of the Sick will take place on the first full weekend of each month; following every Mass in our NE Catholic Community. If you would like to receive this healing sacrament; please see the presider after Mass.
Assumption,"6201 33rd Ave N.E, Seattle, Washington 98115",(206) 522-7674,Sacraments,,10:00 AM,10:30 AM,Anointing of the Sick,parish_event,English,,,,,,monthly; first full weekend; following Mass in our NE Catholic Community
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Mon,8:00 AM,,Mass,specific_weekday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Tue,8:00 AM,,Mass,specific_weekday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Wed,8:45 AM,,Mass,specific_weekday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Thu,8:00 AM,,Mass,specific_weekday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Fri,8:00 AM,,Mass,specific_weekday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"2098 Alder St, Walla Walla, Washington 99362",(509) 525-3310 ,Mass,Sat,4:00 PM,,Mass,saturday,English,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Sat,5:00 PM,,Mass,saturday,english,Assumption of the Blessed Virgin Mary,,,,,vigil
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Sun,10:30 AM,,Mass,sunday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"2098 Alder St, Walla Walla, Washington 99362",(509) 525-3310 ,Mass,Sun,10:30 AM,,Mass,sunday,English,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"3624 W Indian Trail Rd, Spokane, Washington 99208-4734",(509) 326-0144,Mass,Sun,8:00 AM,,Mass,sunday,english,Assumption of the Blessed Virgin Mary,,,,,
Assumption of the Blessed Virgin Mary,"2098 Alder St, Walla Walla, Washington 99362",(509) 525-3310 ,Confession,Sat,2:00 PM,,Confession,saturday,English,Assumption of the Blessed Virgin Mary,,,,,
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Mon,4:45 PM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Mon,8:00 AM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Tue,4:45 PM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Tue,8:00 AM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Wed,4:45 PM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Wed,8:00 AM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Thu,4:45 PM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Thu,8:00 AM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Fri,4:45 PM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Fri,8:00 AM,,Conventual Mass,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Sat,8:00 AM,,Conventual Mass,saturday,English,Abbey Church,,,,,
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Mass,Sun,11:00 AM,,Sunday Mass,sunday,English,Abbey Church,,,,,
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Mon,5:00 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Mon,5:00 PM,,Evening Prayer,other,English,,,,,,Summer and Christmas Break; tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Mon,6:25 AM,,Morning Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Mon,7:30 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Tue,5:00 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Tue,5:00 PM,,Evening Prayer,other,English,,,,,,Summer and Christmas Break; tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Tue,6:25 AM,,Morning Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Tue,7:30 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Wed,5:00 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Wed,5:00 PM,,Evening Prayer,other,English,,,,,,Summer and Christmas Break; tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Wed,6:25 AM,,Morning Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Wed,7:30 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Thu,5:00 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Thu,5:00 PM,,Evening Prayer,other,English,,,,,,Summer and Christmas Break; tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Thu,6:25 AM,,Morning Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Thu,7:30 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Fri,5:00 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Summer and Christmas Break Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Fri,5:00 PM,,Evening Prayer,other,English,,,,,,Summer and Christmas Break; tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Fri,6:25 AM,,Morning Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Fri,7:30 PM,,Evening Prayer,weekday,English,Abbey Church,,,,,note: Fall and Winter Schedule
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Sat,5:00 PM,,Evening Prayer,saturday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Sat,6:25 AM,,Morning Prayer,saturday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Devotions,Sun,8:00 AM,,Morning Prayer,sunday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Other,Mon,12:00 PM,,Midday Prayer,weekday,English,Abbey Church,,,,,tags: chapel
Benedictine Abbey of St. Martin,"5000 Abbey Way SE, Lacey, Washington 98503",,Other,Tue,12:00 PM,,Midday Prayer,weekday,English,Abbey Church,,,,,tags: chapel
