Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Thu,7:30 AM,,Daily Mass,weekday,English,,,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Fri,7:30 AM,,Daily Mass,weekday,English,,,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,Fri,9:00 AM,,Mass,specific_weekday,english,St. Eugene,,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,vigil
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,Sat,5:00 PM,,Mass,saturday,english,"St. Eugene, Weatherford",,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,Sun,11:00 AM,,Mass,sunday,bilingual,"St. Eugene, Weatherford",,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Sun,11:30 AM,,Mass,sunday,English,,,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Sun,8:00 AM,,Mass,sunday,English,,,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,Sun,8:30 AM,,Mass,sunday,english,"Sacred Heart, Hinton",,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,Sun,9:45 AM,,Mass,sunday,English,"St. Patrick, Walters",,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,,12:10 PM,,Mass,special_event,english,St Eugene,,2026-02-18,,,Mass
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,,6:00 PM,,Mass,special_event,english,St Eugene,,2026-02-18,,,Mass
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Mass,,7:30 AM,,Mass,monthly,English,,first_saturday_(recurring),,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Mass,,7:30 PM,,Mass,special_event,english,Sacred Heart,,2026-02-18,,,Mass
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Confession,Thu,TBD,,Confession,other,English,,,,after,,after
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Confession,Sat,3:00 PM,4:30 PM,Confession,saturday,English,,,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Confession,Sat,4:30 PM,,Confession,saturday,spanish,"St. Eugene, Weatherford",,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Confession,Sun,10:30 AM,,Confession,sunday,spanish,"St. Eugene, Weatherford",,,,,
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Confession,,TBD,,Confession,other,English,,,,,,by appointment; call during weekday office hours
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Adoration,Wed,1:00 PM,5:00 PM,Adoration,specific_weekday,English,St. Eugene,,,,,
Blessed Sacrament,"520 N St, Thomas, Oklahoma 73669",15807723209,Adoration,Sun,11:50 AM,5:00 PM,Adoration,sunday,English,St. Eugene,,,,,note: following Mass
Blessed Sacrament,"12 SW 7th St, Lawton, Oklahoma 73501",(580) 355-2054,Devotions,Thu,6:30 PM,,Holy Hour,specific_weekday,English,,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Mon,12:15 PM,,Mass,specific_weekday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Tue,12:15 PM,,Mass,specific_weekday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Wed,12:15 PM,,Mass,specific_weekday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Thu,12:15 PM,,Mass,specific_weekday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Fri,12:15 PM,,Mass,specific_weekday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sat,12:15 PM,,Mass,saturday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sat,5:00 PM,,Mass,saturday,english,Blessed Stanley Rother Shrine,,,,,vigil
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sun,11:00 AM,,Mass,sunday,spanish,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sun,1:00 PM,,Mass,sunday,spanish,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sun,6:00 PM,,Mass,sunday,spanish,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Mass,Sun,9:00 AM,,Mass,sunday,english,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Mon,11:30 AM,12:00 PM,Confession,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Tue,11:30 AM,12:00 PM,Confession,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Wed,11:30 AM,12:00 PM,Confession,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Thu,11:30 AM,12:00 PM,Confession,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Fri,11:30 AM,12:00 PM,Confession,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Sat,11:30 AM,12:00 PM,Confession,saturday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Sun,10:15 AM,10:45 AM,Confession,sunday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Sun,12:15 PM,12:45 PM,Confession,sunday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Sun,5:15 PM,5:45 PM,Confession,sunday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,Sun,8:15 AM,8:45 AM,Confession,sunday,English,Blessed Stanley Rother Shrine,,,,,
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Confession,,TBD,,Confessions,other,English,,,,before,Mass,held 45 minutes before every Mass.
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Mon,1:00 PM,2:00 PM,Adoration,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Tue,1:00 PM,2:00 PM,Adoration,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Wed,1:00 PM,2:00 PM,Adoration,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Thu,1:00 PM,2:00 PM,Adoration,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Fri,1:00 PM,2:00 PM,Adoration,specific_weekday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,Sat,1:00 PM,2:00 PM,Adoration,saturday,English,Blessed Stanley Rother Shrine,,,,,exposition
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Adoration,,5:30 PM,6:30 PM,Lenten Evening Vespers & Relic Exposition,parish_event,English,Blessed Stanley Rother Shrine,,,,,Feb 25 - Apr 1
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Devotions,,12:45 PM,1:45 PM,Stations of the Cross,parish_event,English,Blessed Stanley Rother Shrine,,,,,Feb 20 - Mar 27
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Other,,11:00 AM,,Living Stations,special_event,English,Blessed Stanley Rother Shrine,,2026-04-03,,,Living Stations; reenactment of the passion
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Other,,12:15 PM,,Ash Wednesday,special_event,english,Blessed Stanley Rother Shrine,,2026-02-18,,,Ash Wednesday
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Other,,5:30 PM,,Ash Wednesday,special_event,spanish,Blessed Stanley Rother Shrine,,2026-02-18,,,Ash Wednesday
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Other,,7:00 AM,,Ash Wednesday,special_event,english,Blessed Stanley Rother Shrine,,2026-02-18,,,Ash Wednesday
Blessed Stanley Rother Shrine,"700 SE 89th St, Oklahoma City, Oklahoma 73149",(405) 421-9800,Other,,7:30 PM,,Ash Wednesday,special_event,spanish,Blessed Stanley Rother Shrine,,2026-02-18,,,Ash Wednesday
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Mon,7:00 AM,,Mass,weekday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Tue,7:00 AM,,Mass,weekday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Wed,7:00 AM,,Mass,weekday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Thu,7:00 AM,,Mass,weekday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Fri,7:00 AM,,Mass,weekday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Sat,5:00 PM,,Mass,saturday,english,,,,,,vigil
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Sat,8:30 AM,,Mass,saturday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Sun,10:00 AM,,Mass,sunday,english,,,,,,livestream
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Sun,11:45 AM,,Mass,sunday,vietnamese,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Mass,Sun,8:00 AM,,Mass,sunday,english,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Confession,Sat,3:00 PM,4:00 PM,Confession,saturday,English,,,,,,
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Confession,Sat,3:00 PM,4:00 PM,Confession,other,English,,,,,,Every
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Confession,,TBD,,Confession,other,English,,,,,,or by appointment; At Penance Rite during Lent/Advent; by appointment
Cathedral of Our Lady of Perpetual Help,"3214 N Lake Ave, Oklahoma City, Oklahoma 73118",(405) 525-2349,Adoration,Wed,10:00 AM,6:00 PM,Adoration,specific_weekday,English,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Mon,12:10 PM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Tue,8:00 AM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Wed,12:10 PM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Thu,8:00 AM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Fri,12:10 PM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Sat,5:30 PM,,Mass,saturday,English,,,,,,vigil
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Sat,8:00 AM,,Mass,specific_weekday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Sun,10:00 AM,,Mass,sunday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Sun,12:30 PM,,Mass,sunday,spanish,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,Sun,8:00 AM,,Mass,sunday,english,,,,,,
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,,12:10 PM,,Ash Wednesday Mass Times,special_event,english,,,2026-02-18,,,Ash Wednesday Mass Times
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,,6:00 PM,,Ash Wednesday Mass Times,special_event,english,,,2026-02-18,,,Ash Wednesday Mass Times
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,,6:30 AM,,Ash Wednesday Mass Times,special_event,english,,,2026-02-18,,,Ash Wednesday Mass Times
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Mass,,8:00 PM,,Ash Wednesday Mass Times,special_event,spanish,,,2026-02-18,,,Ash Wednesday Mass Times
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Confession,Sat,4:15 PM,5:00 PM,Sacrament of Reconciliation,saturday,English,,,,,,by appointment
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Adoration,Wed,12:30 PM,8:00 PM,Adoration of the Blessed Sacrament,other,English,,,,,,exposition; benediction
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Adoration,Fri,12:40 PM,1:40 PM,Adoration of the Blessed Sacrament,other,English,,,,,,exposition; benediction
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Adoration,,6:00 PM,7:00 PM,Adoration of the Blessed Sacrament,monthly,English,,fourth_friday,,,,Fourth of the month; exposition; benediction
Chapel of St. Joseph,"7th and Seminole, Wewoka, Oklahoma 74884",(405) 382-3602,Adoration,,8:30 AM,9:30 AM,Adoration of the Blessed Sacrament,monthly,English,exposition,first_saturday_(recurring),,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Mon,7:00 AM,,Mass,weekday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Tue,5:15 PM,,Mass,specific_weekday,English,Chapel,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Tue,5:30 PM,,Mass,specific_weekday,english,,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Tue,7:00 AM,,Mass,weekday,english,,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Tue,8:15 AM,,Mass,specific_weekday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Wed,5:15 PM,,Mass,specific_weekday,English,Chapel,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Wed,7:00 AM,,Mass,weekday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Thu,5:15 PM,,Mass,specific_weekday,English,Chapel,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Thu,6:30 PM,,Mass,specific_weekday,spanish,Main Church,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Thu,7:00 AM,,Mass,weekday,english,,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Fri,5:30 PM,,Mass,specific_weekday,english,,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Fri,7:00 AM,,Mass,weekday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Fri,8:15 AM,,Mass,specific_weekday,english,Chapel,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Fri,8:15 AM,,Mass,specific_weekday,english,,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Sat,5:00 PM,,Vigil Mass,saturday,english,,,,,,vigil
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Sat,5:00 PM,,Mass,saturday,english,,,,,,vigil
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Sat,6:00 PM,,Mass,saturday,English,Main Church,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Sun,10:00 AM,,Mass,sunday,english,,,,,,livestream
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Sun,11:15 AM,,Mass,sunday,english,,,,,,family
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Sun,11:30 AM,,Mass,sunday,English,Main Church,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Sun,12:15 PM,,Mass,sunday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Sun,1:30 PM,,Mass,sunday,spanish,Main Church,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Sun,5:00 PM,,Mass,sunday,english,,,,,,
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,Sun,8:00 AM,,Mass,sunday,english,,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Sun,8:00 AM,,Mass,sunday,english,,,,,,
Christ the King,"2112 S Greenwood Ave, Fort Smith, Arkansas 72901",(479) 783-7745,Mass,Sun,9:00 AM,,Mass,sunday,English,Main Church,,,,,
Christ the King,"1520 S Rockford Ave, Tulsa, Oklahoma 74120-6414",(918) 584-4788,Mass,Sun,9:15 AM,,Mass,sunday,english,,,,,,family
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Mass,,7:00 AM,7:30 AM,Daily Mass,special_event,English,,,2026-01-16,,,Daily Mass
Christ the King,"8005 Dorset Dr, Oklahoma City, Oklahoma 73120-4713",(405) 842-1481,Confession,Sat,3:30 PM,4:15 PM,Confession,saturday,English,,,,,,
