slug,name,street_number,pre_direction,street_name,street_suffix,post_direction,unit_type,unit_number,full_street,city,state_code,zip5,zip4,latitude,longitude,phone
us-fl-belle-glade-st-philip-benizi-2391f704,St. Philip Benizi,710,S,Main,St,,,,710 S Main St,Belle Glade,FL,33430,4202,26.67762471,-80.67122568,561-996-3870
us-fl-belleview-church-of-st-theresa-1b2a8a2c,St. Theresa,11528,SE,US,Hwy,,,,11528 SE US Hwy 301,Belleview,FL,11528,,29.0549375,-82.0476875,13522452458
us-fl-belleview-st-theresa-catholic-church-1637d9b0,St. Theresa Catholic Church,11528,,SE,Hwy,,,,11528 SE Hwy 301,Belleview,FL,34420,,29.05501,-82.0484,352-245-2458
us-fl-beverly-hills-our-lady-of-grace-a3d12641,Our Lady of Grace,6,,Roosevelt,Blvd,,,,6 Roosevelt Blvd,Beverly Hills,FL,34465,3764,28.9201889,-82.46424,(352) 746-2144
us-fl-big-pine-key-st-peter-the-fisherman-1c6d6863,St Peter the Fisherman Catholic Parish,31300,,Overseas,Hwy,,,,31300 Overseas Hwy,Big Pine Key,FL,33043,,24.6680983,-81.34272766,(305) 872-2537
us-fl-blountstown-st-francis-of-assisi-551b78a0,St. Francis of Assisi,16498,SW,Gaskin,St,,,,16498 SW Gaskin St,Blountstown,FL,32424,,30.4389287,-85.04912664,(850) 674-4482  
us-fl-boca-grande-our-lady-of-mercy-102da488,Our Lady of Mercy,240,,Park,Ave,,,,240 Park Ave,Boca Grande,FL,33921,,26.74837368,-82.26163237,(941) 964-2254
us-fl-boca-raton-ascension-9b4ef19a,Ascension,7250,N,Federal,Hwy,,,,7250 N Federal Hwy,Boca Raton,FL,33487,1606,26.41423058,-80.07493712,(561) 997-5486
us-fl-boca-raton-florida-atlantic-university-39ed1437,Florida Atlantic University,777,,Glades,Rd,,,,777 Glades Rd,Boca Raton,FL,33431,,26.3737473,-80.1019023,+1-954-798-3661
us-fl-boca-raton-our-lady-of-lourdes-d4cbe794,Our Lady of Lourdes,22094,,Lyons,Rd,,,,22094 Lyons Rd,Boca Raton,FL,33428,4524,26.34778462,-80.18600851,561-483-2440
us-fl-boca-raton-st-joan-of-arc-catholic-church-8965fee1,St. Joan of Arc,370,SW,3rd,St,,,,370 SW 3rd St,Boca Raton,FL,33432,,26.34608283,-80.09263368,(561)392-0007
us-fl-boca-raton-st-john-the-evangelist-76a3c750,St. John the Evangelist,10300,,Yamato,Rd,,,,10300 Yamato Rd,Boca Raton,FL,33498,,26.39312814,-80.20762029,(561)488-1373
us-fl-boca-raton-saint-jude-1bb2f86e,St. Jude Boca,21689,,Toledo,Rd,,,,21689 Toledo Rd,Boca Raton,FL,33433,,26.35486905,-80.14752785,(561) 392-8172
us-fl-bokeelia-our-lady-of-the-miraculous-medal-d31e2a7b,Our Lady of the Miraculous Medal,12175,,Stringfellow,Rd,,,,12175 Stringfellow Rd,Bokeelia,FL,33922,2877,26.637678,-82.127128,(239) 283-0456
us-fl-bokeelia-our-lady-of-the-miraculous-medal-church-8163236c,Our Lady of the Miraculous Medal Church,12175,,Stringfellow,Rd,,,,12175 Stringfellow Rd,Bokeelia,FL,33922,,26.63781,-82.1259446,+1-239-283-0456
us-fl-bonifay-blessed-trinity-2fb7ffde,Blessed Trinity,2331,,,Hwy,,,,2331 Hwy 177A,Bonifay,FL,32425,,30.80308168,-85.69874099,(850) 745-8359
us-fl-bonifay-blessed-trinity-catholic-church-3764ee06,Blessed Trinity Catholic Church,2331,,,Hwy,,,,2331 Hwy 177A,Bonifay,FL,32425,,30.8031478,-85.6986635,+1-850-547-3735
us-fl-bonita-springs-st-leo-the-great-7761cd1a,St. Leo the Great,28290,,Beaumont,Rd,,,,28290 Beaumont Rd,Bonita Springs,FL,34134,,26.3264675,-81.80806,(239) 992-0901
us-fl-bowling-green-holy-child-7ad8b93f,Holy Child,4315,,Chester,Ave,,,,4315 Chester Ave,Bowling Green,FL,33834,,27.63388443,-81.82550812,(863) 375-4089
us-fl-bowling-green-holy-child-catholic-mission-7496fef0,Holy Child Catholic Mission,4315,,Chester,Ave,,,,4315 Chester Ave,Bowling Green,FL,33834,,27.6333494,-81.8262191,+1-863-245-6359
us-fl-bowling-green-mission-of-the-holy-child-9ecff466,Mission of the Holy Child,4315,,Chester,Ave,,,,4315 Chester Ave,Bowling Green,FL,33834,,27.6333125,-81.8260625,18637734089
us-fl-boynton-beach-st-mark-catholic-church-169209fc,St. Mark,643,NE,4th,Ave,,,,643 N.E 4th Ave,Boynton Beach,FL,33435,4196,26.53089082,-80.05691352,(561)734-9330
us-fl-boynton-beach-st-thomas-more-6407771c,St. Thomas More,10935,S,Military,Trl,,,,10935 S Military Trail,Boynton Beach,FL,33436,,26.51427485,-80.12376154,(561) 737-3095
us-fl-boynton-beach-st-vincent-de-paul-regional-seminary-9e9071de,St. Vincent de Paul Regional Seminary,10701,S,Military Tr,,,,,10701 S Military Tr,Boynton Beach,FL,10701,,26.5170625,-80.1248125,15617324424
us-fl-bradenton-sacred-heart-sagrado-corazón-9d46b23f,Sacred Heart,1505,,12th,Ave,W,,,1505 12th Ave W,Bradenton,FL,34205,,27.48886206,-82.57653302,(941) 748-2221
us-fl-bradenton-st-joseph-204549e9,St. Joseph,3100,,26th,St,W,,,3100 26th St W,Bradenton,FL,34205,,27.4733067,-82.58828,(941) 756-3732
us-fl-bradenton-ss-peter-and-paul-the-apostles-c2f0c881,Sts. Peter and Paul the Apostles,2850,,75th,St,W,,,2850 75th St W,Bradenton,FL,34209,,27.47541806,-82.63786369,(941) 795-1228
us-fl-brandon-nativity-43fba709,Nativity,705,E,Brandon,Blvd,,,,705 E Brandon Blvd,Brandon,FL,33511,5443,27.93761405,-82.27549407,(813) 681-4608
us-fl-branford-san-juan-4b44490a,Mission of San Juan de la Cruz,304,SE,Plant,Ave,,,,304 SE Plant Ave,Branford,FL,32008,,29.96054897,-82.92321682,(386) 935-2632
us-fl-brooksville-shrine-of-fatima-st-cajetan-catholic-church-21142f54,Shrine of Fatima & St. Cajetan Catholic Church,10360,,Atlanta,Ave,,,,10360 Atlanta Ave,Brooksville,FL,34614,,28.5922457,-82.5483589,+1-352-556-2869
us-fl-brooksville-st-andrew-ukrainian-728cae76,St. Andrew (Ukrainian),8064,,Weeping Willow,St,,,,8064 Weeping Willow St,Brooksville,FL,34613,,28.54337592,-82.51580191,(352) 667-1621
us-fl-brooksville-st-anthony-the-abbot-b0944f81,"St. Anthony, the Abbot",20428,,Cortez,Blvd,,,,20428 Cortez Blvd,Brooksville,FL,34601,5601,28.536962,-82.391079,(352) 796-2096
us-fl-bunnell-st-josephs-carmelite-monastery-4b353b0c,St. Joseph's Carmelite Monastery,141,,Carmelite,Dr,,,,141 Carmelite Dr,Bunnell,FL,32110,,29.40745148,-81.18811411,(386) 437-2910 
us-fl-bunnell-st-mary-mother-of-god-ee4ab2eb,St. Mary,89,,St Mary's,Pl,,,,89 St Mary's Pl,Bunnell,FL,32110,,29.4058266,-81.1938248,(386) 437-5098
us-fl-bunnell-st-stephen-34c398f9,St. Stephen,2400,,E,Hwy,,,,2400 E Highway 100,Bunnell,FL,32110,,29.47607249,-81.24277673,904-445-2246
us-fl-bushnell-st-lawrence-aa30ba92,St. Lawrence,320,E,Dade,Ave,,,,320 E Dade Ave,Bushnell,FL,33513,,28.6675529,-82.1069946,(352) 793-7788
us-fl-callahan-our-lady-of-consolation-675274a8,Our Lady of Consolation,541668,,US Hwy 1,,,,,541668 US Hwy 1,Callahan,FL,32011,,30.54791107,-81.81733356,(904) 879-3662
us-fl-candler-immaculate-heart-of-mary-catholic-church-d003bd50,Immaculate Heart of Mary Catholic Church,10670,SE,Maricamp,Rd,,,,10670 S.E Maricamp Rd,Candler,FL,34472,,29.07114677,-81.96238715,(352) 687-4031
us-fl-cantonment-st-jude-thaddeus-0aa1d488,St. Jude Thaddeus,303,,Rocky,Ave,,,,303 Rocky Ave,Cantonment,FL,32533,,30.61275853,-87.3317796,(850) 968-6189
us-fl-cape-coral-st-andrew-1ab3adf4,St. Andrew,2628,,Del Prado,Blvd,,,,2628 Del Prado Blvd,Cape Coral,FL,33904,,26.60404872,-81.94256873,(239) 574-4545
us-fl-cape-coral-st-katharine-drexel-942b1a7d,St. Katharine Drexel,1922,SW,20th,Ave,,,,1922 SW 20th Ave,Cape Coral,FL,33991,,26.6166668,-82.01738,(239) 283-9501
us-fl-cape-coral-st-katharine-drexel-catholic-church-761f1e7d,St. Katharine Drexel Catholic Church,1922,SW,20th,Ave,,,,1922 SW 20th Ave,Cape Coral,FL,33991,,26.6165003,-82.0157668,+1-239-283-9501
us-fl-cape-san-blas-mission-of-san-blas-1ed8f646,Mission of San Blas,,,Cape San Blas Florida 32456,,,,,Cape San Blas Florida 32456,Cape San Blas,FL,32456,,29.68375,-85.33125,18502271417
us-fl-casselberry-church-of-st-augustine-30890868,St. Augustine,375,N,Sunset,Dr,,,,375 N Sunset Dr,Casselberry,FL,32707,,28.6779375,-81.3329375,14076953262
us-fl-casselberry-st-augustine-catholic-church-9ed83364,St. Augustine Catholic Church,375,N,Sunset,Dr,,,,375 N Sunset Dr,Casselberry,FL,32707,,28.6792534,-81.3334843,(407) 695-3262
us-fl-cedar-key-saint-andrew-roman-catholic-church-664a1968,"Saint Andrew, Roman Catholic Church",390,,2nd,St,,,,390 2nd St,Cedar Key,FL,32625,,29.1369378,-83.0310817,+1-352-493-9723
us-fl-celebration-corpus-christi-catholic-church-fef83d5e,Corpus Christi,1050,,Celebration,Ave,,,,1050 Celebration Ave,Celebration,FL,34747,,28.31263274,-81.54793014,(321) 939-1491
us-fl-chattahoochee-church-of-the-holy-cross-1b4cb967,Holy Cross,4034,,Memorial Blue Star,Hwy,,,,4034 Memorial Blue Star Hwy,Chattahoochee,FL,32324,,30.7013125,-84.7954375,18506634610
us-fl-chiefland-st-john-the-evangelist-7c7303b8,St. John the Evangelist,4050,NW,,Hwy,,,,4050 NW Hwy 27 Alt So,Chiefland,FL,32626,,29.47402674,-82.83952548,(352) 493-9723
us-fl-chipley-st-theresa-church-741b548a,St Theresa Church,2071,,Sunny Hills,Blvd,,,,2071 Sunny Hills Blvd,Chipley,FL,32428,,30.5442468,-85.6144797,+1-850-332-3188
us-fl-chipley-st-joseph-the-worker-8037df37,St. Joseph the Worker,1664,,Main,St,,,,1664 Main St,Chipley,FL,32428,,30.75336516,-85.55274348,(850) 638-7654
us-fl-citra-christ-the-king-blessed-trinity-parish-e3024b6d,Christ the King (Blessed Trinity Parish),14045,,N,Hwy,,,,14045 N Hwy 301,Citra,FL,32113,,29.3538666,-82.14237,352-595-5605
us-fl-citra-mission-of-king-f0d45e73,Mission of King,14045,N,,Hwy,,,,14045 N Hwy US 301,Citra,FL,14045,,29.3534375,-82.1421875,13525955605
us-fl-citrus-springs-st-elizabeth-ann-seton-4caca8b0,St. Elizabeth Ann Seton,1401,W,Country Club,Blvd,,,,1401 W Country Club Blvd,Citrus Springs,FL,34434,,28.99250273,-82.45798566,(352) 489-4889
us-fl-clearwater-all-saints-acb87fa4,All Saints,2801,,Curlew,Rd,,,,2801 Curlew Rd,Clearwater,FL,33761,1333,28.047976,-82.720607,(727) 789-1025
us-fl-clearwater-light-of-christ-be6a51c3,Light of Christ,2176,,Marilyn,St,,,,2176 Marilyn St,Clearwater,FL,33765,,27.97223256,-82.74769238,(727) 441-4545
us-fl-clearwater-church-of-st-brendan-542341d9,St. Brendan,245,,Dory Passage,,,,,245 Dory Passage,Clearwater,FL,33767,2202,27.9786224,-82.81818,(727) 443-5485
us-fl-clearwater-st-catherine-of-siena-b9314eaf,St. Catherine of Siena,1955,S,Belcher,Rd,,,,1955 S Belcher Rd,Clearwater,FL,33764,,27.9232883,-82.74544,(727) 531-7721
us-fl-clearwater-st-cecelia-catholic-church-03887f80,St. Cecelia Catholic Church,820,,Jasmine,Way,,,,820 Jasmine Way,Clearwater,FL,33756,4014,27.955945,-82.79461084,(727) 447-3494
us-fl-clearwater-st-michael-the-archangel-dc00a829,St. Michael the Archangel,2281,,State Rd 580,,,,,2281 State Rd 580,Clearwater,FL,33763,,28.01870728,-82.74484253,(727) 797-2375
us-fl-clermont-blessed-sacrament-catholic-church-5b4c07cb,Blessed Sacrament,720,,12th,St,,,,720 12th St,Clermont,FL,34711,,28.55386657,-81.77634454,(352) 394-3562
us-fl-clermont-st-faustina-catholic-church-ae46a289,St Faustina Catholic Church,15551,N,Boggy Marsh,Rd,,,,15551 N Boggy Marsh Rd,Clermont,FL,34714,,28.3990737,-81.6969045,+1-352-515-9297
us-fl-clermont-st-faustina-catholic-church-15fab5b0,St. Faustina Catholic Church,15551,N,Boggy Marsh,Rd,,,,15551 N Boggy Marsh Rd Clermont Fl 34714,Clermont,FL,34714,,28.39820117,-81.69769344,(352) 515-9297
us-fl-clewiston-santa-rosa-de-lima-465fa6ca,Santa Rosa De Lima,835,N,Mayoral,St,,,,835 N Mayoral St,Clewiston,FL,33440,,26.6633472,-81.10366,(863) 983-8585
us-fl-clewiston-st-margaret-ab26e357,St. Margaret,208,N,Deane Duff,Ave,,,,208 N Deane Duff Ave,Clewiston,FL,33440,,26.7554626,-80.93188,(863) 983-8585
us-fl-cocoa-blessed-sacrament-catholic-church-6ebd7284,Blessed Sacrament,5135,N,U S 1,,,,,5135 N U S 1,Cocoa,FL,32927,,28.45396935,-80.76406935,(321) 632-6333
us-fl-cocoa-beach-church-of-our-saviour-3c71dc79,Our Saviour,5301,N,Atlantic,Ave,,,,5301 N Atlantic Ave,Cocoa Beach,FL,32931,,28.3668232,-80.60782,(321) 783-4554
us-fl-coconut-creek-our-lady-of-the-sign-byzantine-18c9d89f,Our Lady of the Sign (Byzantine),7311,,Lyons,Rd,,,,7311 Lyons Rd,Coconut Creek,FL,33073,,26.32048656,-80.18648699,(954) 429-0056
us-fl-coconut-creek-our-lady-of-the-sign-catholic-church-5cedae13,Our Lady of the Sign Catholic Church,7311,,Lyons,Rd,,,,7311 Lyons Rd,Coconut Creek,FL,33073,,26.3214976,-80.1870166,+1-954-429-0056
us-fl-coconut-grove-st-hugh-0edb0e03,St. Hugh,3460,,Royal,Rd,,,,3460 Royal Rd,Coconut Grove,FL,33133,,25.72367,-80.2466049,(305) 444-8363
us-fl-cooper-city-st-jude-chapel-at-schott-communities-b3469362,St. Jude Chapel at Schott Communities,6591,S,Flamingo,Rd,,,,6591 S Flamingo Rd,Cooper City,FL,33330,,26.03733481,-80.31370864,954-434-3306 x108
us-fl-coral-gables-church-of-the-little-flower-0ead21df,Little Flower,2711,,Indian Mound,Trl,,,,2711 Indian Mound Trail,Coral Gables,FL,33134,,25.744529,-80.28151932,(305) 446-9950
us-fl-coral-gables-st-augustine-and-university-of-miami-campus-ministry-60b5ca98,St. Augustine and University of Miami Campus Ministry,1400,,Miller,Rd,,,,1400 Miller Rd,Coral Gables,FL,33146,,25.71914462,-80.28165715,(305) 661-1648
us-fl-coral-springs-our-lady-of-health-syro-malabar-1866a330,Our Lady of Health (Syro-Malabar),201,N,University,Dr,,,,201 N University Dr,Coral Springs,FL,33071,,26.23348727,-80.25267004,(248) 794-4343
us-fl-coral-springs-st-andrew-f997d108,St. Andrew,9950,NW,29th,St,,,,9950 N.W 29th St,Coral Springs,FL,33065,,26.26590552,-80.25867916,(954) 752-3950
us-fl-coral-springs-st-elizabeth-ann-seton-14bdf7d2,St. Elizabeth Ann Seton,1401,,Coral Ridge,Dr,,,,1401 Coral Ridge Dr,Coral Springs,FL,33071,,26.24889926,-80.27832058,(954) 753-3330
us-fl-crawfordville-st-elizabeth-ann-seton-58e8127f,St Elizabeth Ann Seton Parish,3609,,Coastal,Hwy,,,,3609 Coastal Hwy,Crawfordville,FL,32327,,30.1216522,-84.36745332,(850) 745-8359
us-fl-crescent-city-st-john-the-baptist-catholic-church-d608cec0,St John the Baptist Catholic Church,,,2725B Hwy 17,,,,,2725B Hwy 17,Crescent City,FL,32112,,29.4000981,-81.51032242,(386) 698-2055
us-fl-crestview-our-lady-of-victory-9c8c66f8,Our Lady of Victory,550,,Adams,Dr,,,,550 Adams Dr,Crestview,FL,32536,1522,30.7803048,-86.57683922,(850) 682-4622
us-fl-cross-city-holy-cross-catholic-mission-ecb8119d,Holy Cross Catholic Mission,18278,,SE,Hwy,,,,18278 SE Hwy 19,Cross City,FL,32628,,29.62021985,-83.10275009,(352) 493-9723
us-fl-crystal-river-st-benedict-4701843a,St. Benedict,455,S,Suncoast,Blvd,,,,455 S Suncoast Blvd,Crystal River,FL,34429,,28.85499942,-82.5788365,(352) 795-4479
us-fl-dade-city-sacred-heart-catholic-church-55c45deb,Sacred Heart,32145,,Saint Joe,Rd,,,,32145 Saint Joe Rd,Dade City,FL,33525,,28.37645022,-82.28368373,(352) 588-3641
us-fl-dade-city-st-annes-catholic-church-6c8bd7ba,St Anne's Catholic Church,4124,,Treiman,Blvd,,,,4124 Treiman Blvd,Dade City,FL,33523,,28.48983,-82.1720199,+1-352-583-2550
us-fl-dade-city-st-rita-e6d8996e,St. Rita,14404,,14th,St,,,,14404 14th St,Dade City,FL,33523,,28.36698255,-82.19518663,(352) 567-2894
us-fl-dania-beach-st-maurice-at-resurrection-b3deee66,Resurrection,441,NE,2nd,St,,,,441 NE 2nd St,Dania Beach,FL,33004,,26.05629183,-80.13637411,(954) 961-7777
us-fl-dania-beach-church-of-st-maurice-29404941,St. Maurice,2851,,Stirling,Rd,,,,2851 Stirling Rd,Dania Beach,FL,33312,,26.0490625,-80.1788125,19549617777
us-fl-davie-our-lady-of-victory-and-the-national-shrine-of-saint-philomena-catholic-church-3dbdbc4b,Our Lady of Victory and The National Shrine of Saint Philomena Catholic Church,4580,SW,65th,Ave,,,,4580 SW 65th Ave,Davie,FL,33314,,26.0641391,-80.2328066,+1-954-792-3162
us-fl-davie-st-bonaventure-catholic-parish-b339c427,St. Bonaventure,1301,S,W 136th,Ave,,,,1301 S W 136th Ave,Davie,FL,33325,4300,26.10289002,-80.33084877,(954) 424-9504
us-fl-davie-st-david-67e9e8cd,St. David,3900,S,University,Dr,,,,3900 S University Dr,Davie,FL,33328,,26.07241507,-80.25118857,(954) 475-8046
us-fl-daytona-beach-basilica-of-st-paul-b0c63098,Basilica of St. Paul,317,,Mullally,St,,,,317 Mullally St,Daytona Beach,FL,32114,,29.21756588,-81.02704362,(386) 252-5422
us-fl-daytona-beach-church-of-our-lady-of-lourdes-4123b0b4,Our Lady of Lourdes,201,,University,Blvd,,,,201 University Blvd,Daytona Beach,FL,32118,3752,29.2409375,-81.0209375,13862550433
us-fl-daytona-beach-our-lady-of-lourdes-catholic-church-6e657849,Our Lady of Lourdes Catholic Church,1014,N,Halifax,Ave,,,,1014 N Halifax Ave,Daytona Beach,FL,32118,,29.241457,-81.02156,3862550433
us-fl-debary-church-of-st-ann-f2fb3726,St. Ann,26,,Dogwood,Trl,,,,26 Dogwood Trail,DeBary,FL,32713,,28.8978125,-81.3065625,13866688270
us-fl-deland-church-of-st-peter-e7b61d03,St. Peter,359,W,New York,Ave,,,,359 W New York Ave,DeLand,FL,32721,,29.0283125,-81.3096875,13868226000
us-fl-debary-st-ann-catholic-church-18830f28,St. Ann Catholic Church,26,,Dogwood,Trl,,,,26 Dogwood Trail,Debary,FL,32713,2412,28.89703291,-81.30848602,(386) 668-8270
us-fl-deerfield-beach-our-lady-of-mercy-775e1d0e,Our Lady of Mercy,5201,N,Military,Trl,,,,5201 N Military Trail,Deerfield Beach,FL,33064,,26.29477875,-80.1360325,(954) 421-3246
us-fl-deerfield-beach-saint-ambrose-catholic-church-4daf166b,Saint Ambrose Catholic Church,380,,Federal,Hwy,,,,380 Federal Hwy,Deerfield Beach,FL,33441,,26.3130556,-80.0905556,+1-954-427-2225
us-fl-deerfield-beach-st-ambrose-949e827a,St. Ambrose,380,S,Federal,Hwy,,,,380 S Federal Hwy,Deerfield Beach,FL,33441,4423,26.31326001,-80.08758231,(954) 427-2225
us-fl-defuniak-springs-st-margaret-of-scotland-02168a8e,St. Margaret of Scotland,247,,U.S,Hwy,,,,247 U.S Hwy 331 N,Defuniak Springs,FL,32433,,30.73786064,-86.14891629,(850) 892-9247
us-fl-deland-st-peter-catholic-church-fa461d3b,St. Peter Catholic Church,359,W,New York,Ave,,,,359 W New York Ave,Deland,FL,32720,,29.0289288,-81.30969,(386) 822-6000
us-fl-delray-beach-emmanuel-6cfd50a2,Emmanuel Church,15700,S,Military,Trl,,,,15700 S Military Trail,Delray Beach,FL,33484,9130,26.44405512,-80.1204555,(561)496-2480
us-fl-delray-beach-our-lady-of-perpetual-help-7ef35f92,Mission of Our Lady of Perpetual Help,510,SW,8th,Ave,,,,510 SW 8th Ave,Delray Beach,FL,33444,2448,26.45324245,-80.08125833,(561) 276-4880
us-fl-delray-beach-our-lady-queen-of-peace-catholic-mission-2f2c7106,Our Lady Queen of Peace,9600,W,Atlantic,Ave,,,,9600 W Atlantic Ave,Delray Beach,FL,33446,,26.45259668,-80.19793383,561-499-6234
us-fl-delray-beach-st-nicholas-melkite-fe71271d,St. Nicholas (Melkite),5715,,Lake Ida,Rd,,,,5715 Lake Ida Rd,Delray Beach,FL,33484,,26.470219,-80.134508,(561) 499-3161
us-fl-delray-beach-st-vincent-ferrer-171e483a,St. Vincent Ferrer,840,,George Bush,Blvd,,,,840 George Bush Blvd,Delray Beach,FL,33483,,26.47364457,-80.06424123,561-276-6892
us-fl-deltona-our-lady-of-the-lakes-catholic-church-1798ce1e,Our Lady of the Lakes,1310,,Maximillian,St,,,,1310 Maximillian St,Deltona,FL,32725,,28.8979263,-81.23827,(386) 574-2131
us-fl-deltona-church-of-our-lady-of-the-lakes-f0c38b9f,Our Lady of the Lakes,1310,,Maximillian,St,,,,1310 Maximillian St,Deltona,FL,32725,6509,28.8978125,-81.2378125,13865742131
us-fl-deltona-st-clare-catholic-church-b0346e1f,St. Clare Catholic Church,2961,,Day,Rd,,,,2961 Day Rd,Deltona,FL,32738,,28.9224377,-81.18121828,(386) 789-9990
us-fl-destin-corpus-christi-d77ed854,Corpus Christi,307,,Beach,Dr,,,,307 Beach Dr,Destin,FL,32541,,30.39819902,-86.49172924,(850) 654-5422
us-ga-donalsonville-church-of-the-incarnation-a74afdc7,Incarnation,5541,,GA,Hwy,,,,5541 GA Hwy 91 S,Donalsonville,GA,39845,,30.9482093,-84.8798684,(229) 726-3752
us-ga-donalsonville-church-of-the-incarnation-45b248fc,Incarnation,5541,,GA,Hwy,,,,5541 GA Hwy 91 S,Donalsonville,GA,39845,,31.0238125,-84.8938125,12292499146
us-fl-doral-our-lady-of-guadalupe-25d5a049,Our Lady of Guadalupe,11691,NW,25,St,,,,11691 NW 25 St,Doral,FL,33172,,25.79755394,-80.38460732,(305) 593-6123
