Date,Date Sort,Day,Church,Address,Phone,Category,Time,End Time,Service Name,Language,Location,Notes
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi,"9715 N 56th St, Temple Terrace",(813) 988-1593,Mass,9:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi Chapel (Traditional Latin Mass),"5975 Golden Gate Pkwy, Naples",+1-239-360-9977,Mass,7:30 AM,,Mass,English,Corpus Christi Chapel,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Corpus Christi Chapel (Traditional Latin Mass),"5975 Golden Gate Pkwy, Naples",+1-239-360-9977,Mass,7:30 AM,,Mass,English,Corpus Christi Chapel,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Mercy Catholic Church,"1940 N Courtenay Pkwy, Merritt Island",(321) 452-5955,Mass,4:30 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Divine Mercy Catholic Church,"1940 N Courtenay Pkwy, Merritt Island",(321) 452-5955,Mass,8:30 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Emmanuel Church,"15700 S Military Trail, Delray Beach",(561)496-2480,Mass,4:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Emmanuel Church,"15700 S Military Trail, Delray Beach",(561)496-2480,Mass,5:30 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Emmanuel Church,"15700 S Military Trail, Delray Beach",(561)496-2480,Mass,8:30 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"201 Lafayette St, Port Orange",(386) 767-6111,Mass,4:00 PM,,Vigil Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"1905 SW Epiphany Ct, None",(386) 752-4470,Mass,5:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"8235 SW 57 Ave, Miami",(305) 667-4911,Mass,5:30 PM,,Vigil Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany,"8235 SW 57 Ave, Miami",(305) 667-4911,Mass,8:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany of Our Lord,"2510 E Hanna Ave, Tampa",(813) 234-8693,Mass,9:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Epiphany of Our Lord (Ukrainian),"434 90th Ave N, Saint Petersburg",(727) 576-1001,Mass,8:30 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Espiritu Santo,"2405 Philippe Pkwy, Safety Harbor",(727) 726-8477,Mass,4:00 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Espiritu Santo,"2405 Philippe Pkwy, Safety Harbor",(727) 726-8477,Mass,6:00 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Espiritu Santo Catholic Church,"2405 Philippe Pkwy, Safety Harbor",+1-727-726-8477,Mass,4:00 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Espiritu Santo Catholic Church,"2405 Philippe Pkwy, Safety Harbor",+1-727-726-8477,Mass,6:00 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Gesu,"118 NE 2nd St, Miami",(305) 379-1424,Mass,11:00 AM,,Mass,spanish,Gesù,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Gesu,"118 NE 2nd St, Miami",(305) 379-1424,Mass,12:10 PM,,Mass,english,Gesù,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Gesu,"118 NE 2nd St, Miami",(305) 379-1424,Mass,4:00 PM,,Mass,spanish,Gesù,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Gesu,"118 NE 2nd St, Miami",(305) 379-1424,Mass,8:15 AM,,Mass,bilingual,Gesù,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"5900 Oleander Dr, Orlando",(407) 277-3939,Mass,4:30 PM,,Vigil Mass,english,,vigil; livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"14187 S.W 72nd St, Miami",(305) 385-4320,Mass,5:00 PM,,Mass,english,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"5900 Oleander Dr, Orlando",(407) 277-3939,Mass,6:15 PM,,Vigil Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"14187 S.W 72nd St, Miami",(305) 385-4320,Mass,6:30 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd,"5900 Oleander Dr, Orlando",(407) 277-3939,Mass,9:00 AM,,Mass,English,,"Mon, Tue, Thu, Fri, Sat; daily Mass is Mon-Sat; Wed; daily Mass is Mon-Sat"
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd Catholic Church,"5900 Oleander Dr, Orlando",+1-407-277-3939,Mass,4:30 PM,,Mass,english,,vigil; livestream
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd Catholic Church,"5900 Oleander Dr, Orlando",+1-407-277-3939,Mass,6:15 PM,,Mass,spanish,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Good Shepherd Catholic Church,"5900 Oleander Dr, Orlando",+1-407-277-3939,Mass,9:00 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,HCA Florida Mercy Hospital Chapel,"3663 S Miami Ave, Miami",(305) 285-2716,Mass,4:00 PM,,Mass,spanish,HCA Florida Mercy Hospital Chapel,
"Sat, Feb 21, 2026",2026-02-21,Saturday,HCA Florida Mercy Hospital Chapel,"3663 S Miami Ave, Miami",(305) 285-2716,Mass,8:30 AM,,Mass,english,HCA Florida Mercy Hospital Chapel,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Heart of Jesus (Maronite),"1800 NE 6th Ct, Fort Lauderdale",(954) 522-3939,Mass,4:00 PM,,Mass,english,,Maronite
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Child,"4315 Chester Ave, Bowling Green",(863) 375-4089,Mass,5:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Child,"4315 Chester Ave, Bowling Green",(863) 375-4089,Mass,7:00 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"506 26th St W, Palmetto",(941) 729-3891,Mass,4:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"7851 54th Ave N, Saint Petersburg",(727) 546-3315,Mass,4:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"500 Iris Ln, Vero Beach",17722310671,Mass,4:00 PM,,Mass,English,,Vigil; exceptions: Mass times vary during Holy Week
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"15939 SW 150th St, Indiantown",772-597-2798,Mass,5:00 PM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"500 Iris Ln, Vero Beach",17722310671,Mass,5:30 PM,,Mass,English,,Vigil; exceptions: Mass times vary during Holy Week
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"15939 SW 150th St, Indiantown",772-597-2798,Mass,7:30 PM,,Mass,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"7851 54th Ave N, Saint Petersburg",(727) 546-3315,Mass,8:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross,"500 Iris Ln, Vero Beach",17722310671,Mass,8:00 AM,,Mass,English,,exceptions: Mass times vary during Holy Week
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Catholic Church,"2506 Hwy A1A, Vero Beach",772-231-0671,Mass,4:00 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Catholic Church,"12600 Marsfield Ave, Orlando",407-438-0990,Mass,5:00 PM,,English Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Catholic Church,"2506 Hwy A1A, Vero Beach",772-231-0671,Mass,5:30 PM,,Mass,English,Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Catholic Church,"12600 Marsfield Ave, Orlando",407-438-0990,Mass,7:00 PM,,Misa en Español,spanish,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Cross Catholic Church,"2506 Hwy A1A, Vero Beach",772-231-0671,Mass,8:00 AM,,Mass,English,Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Faith,"747 NW 43rd St, Gainesville",(352) 376-5405,Mass,5:00 PM,,Mass,English,,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Faith,"747 NW 43rd St, Gainesville",(352) 376-5405,Mass,9:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Faith Catholic Church,"747 NW 43rd St, Gainesville",+1-352-376-5405,Mass,5:00 PM,,Mass,English,,vigil; Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Faith Catholic Church,"747 NW 43rd St, Gainesville",+1-352-376-5405,Mass,9:00 AM,,Mass,English,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"200 78th Ave N.E, Saint Petersburg",(727) 526-5783,Mass,4:00 PM,,Mass,English,,Vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"5125 S Apopka Vineland Rd, Orlando",(407) 876-2211,Mass,5:00 PM,,Mass,English,Holy Family Catholic Church,vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"14500 N.E 11th Ave, North Miami",(305) 947-5043,Mass,5:30 PM,,Mass,english,,vigil; Vigil Mass
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"14500 N.E 11th Ave, North Miami",(305) 947-5043,Mass,8:30 AM,,Mass,english,,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Family,"5125 S Apopka Vineland Rd, Orlando",(407) 876-2211,Mass,8:30 AM,,Mass,English,Holy Family Catholic Church,
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Name Of Jesus Catholic Community,"3050 N Hwy A1A, Indialantic",+1-321-773-2783,Mass,4:30 PM,,Mass,English,,location: check bulletin; vigil
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Name Of Jesus Catholic Community,"3050 N Hwy A1A, Indialantic",+1-321-773-2783,Mass,8:30 AM,,Mass,English,,location: check bulletin
"Sat, Feb 21, 2026",2026-02-21,Saturday,Holy Name of Jesus,"345 S Military Trail, West Palm Beach",561-683-3555,Mass,4:00 PM,,Vigil Mass,English,,
