Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,7:00 PM,,Christmas Eve Candle Light Mass,special_event,English,All Saints,,2025-12-24,,,Christmas Eve Candle Light Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,7:00 PM,,Holy Thursday Mass of Lord’s Supper,special_event,English,All Saints,,2026-04-17,,,Holy Thursday Mass of Lord’s Supper; livestream; note: No 09:30 Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,8:00 AM,,Easter Sunday Mass,special_event,English,All Saints,,2026-04-20,,,Easter Sunday Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,8:00 PM,,Easter Vigil Mass,special_event,English,All Saints,,2026-04-19,,,Easter Vigil Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,Christmas Day Mass,special_event,English,All Saints,,2025-12-25,,,Christmas Day Mass; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,New Year’s Eve Mass,special_event,English,All Saints,,2025-12-31,,,New Year’s Eve Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:30 AM,,Ash Wednesday Mass & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Mass & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Mass,,9:45 AM,,Easter Sunday Mass,special_event,English,All Saints,,2026-04-20,,,Easter Sunday Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Confession,Sat,2:45 PM,3:30 PM,Confessions,saturday,English,All Saints,,,,,or by appointment
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Confession,,7:00 PM,,Advent Reconciliation,special_event,English,All Saints,,2025-12-16,,,Advent Reconciliation
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Devotions,Fri,7:00 PM,,Stations of the Cross,other,English,,,,,,Lent; exposition; benediction
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Devotions,,7:00 PM,,Good Friday Stations of the Cross,special_event,English,All Saints,,2026-04-18,,,Good Friday Stations of the Cross
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,11:00 AM,,Solemnity of Mary,special_event,English,All Saints,,2026-01-01,,,Solemnity of Mary
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,12:00 PM,,Ash Wednesday Liturgy & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Liturgy & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,1:00 PM,,Blessing of the Easter Food,special_event,English,All Saints,,2026-04-19,,,Blessing of the Easter Food
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,3:00 PM,,Good Friday Liturgy with Holy Communion,special_event,English,All Saints,,2026-04-18,,,Good Friday Liturgy with Holy Communion; livestream; note: No 09:30 Mass
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,“Light Up for Christ”,special_event,English,All Saints,,2025-12-05,,,“Light Up for Christ”
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Immaculate Conception,special_event,English,All Saints,,2025-12-08,,,Immaculate Conception
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Advent Penance Service,special_event,English,All Saints,,2025-12-12,,,Advent Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Ash Wednesday Liturgy & Dist of Ashes,special_event,English,All Saints,,2026-03-05,,,Ash Wednesday Liturgy & Dist of Ashes
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Penance Service,special_event,English,All Saints,,2026-03-19,,,Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,7:00 PM,,Lenten Penance Service,special_event,English,All Saints,,2026-04-01,,,Lenten Penance Service
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Immaculate Conception,special_event,English,All Saints,,2025-12-08,,,Immaculate Conception
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Our Lady of Guadalupe,special_event,English,All Saints,,2025-12-12,,,Our Lady of Guadalupe
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Other,,9:30 AM,,Solemnity of Mary,special_event,English,All Saints,,2026-01-01,,,Solemnity of Mary; livestream
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Sacraments,Tue,9:30 AM,,Communion Service,specific_weekday,English,All Saints,,,,,
All Saints,"530 Hwy 274, Lake Wylie, South Carolina 29710",(803) 831-9095,Sacraments,Tue,9:30 AM,,Communion Service,weekday,English,All Saints,,,,,Tue
Apostle and Evangelist Mark,"11001 Dorchester Rd, Summerville, South Carolina 28485",,Other,Tue,6:00 PM,,Liturgy,specific_weekday,English,St. Vladimir,,,,,Arnold; Pennsylvania
Apostle and Evangelist Mark,"11001 Dorchester Rd, Summerville, South Carolina 28485",,Other,Sun,11:00 AM,,Liturgy,sunday,English,Apostle and Evangelist Mark Mission,,,,,Summerville; South Carolina
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Mon,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Tue,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Wed,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Thu,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,Fri,7:30 PM,,Student Mass,specific_weekday,English,Abbey Basilica,,,,,during the school year
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,11:00 AM,,Conventual Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,11:00 AM,,Mass,daily,English,Abbey Basilica,,,,,livestream
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,11:00 AM,,Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,11:00 AM,,Conventual Mass,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Mass,,6:00 AM,,Vigil Office,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,6:00 AM,,Vigil Office,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Mass,,7:30 PM,,Student Mass,other,English,,,,,,during the school year; livestream
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,5:30 PM,,Vespers,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,5:30 PM,,Vespers,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,7:00 PM,,Compline,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,7:00 PM,,Compline,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Devotions,,7:30 AM,,Lauds,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Devotions,,7:30 AM,,Lauds,daily,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Mon,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Mon,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Tue,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Tue,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Wed,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Wed,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Thu,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Thu,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Fri,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Fri,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont - Mount Holly Rd, Belmont, North Carolina 28012",(704) 461-6675,Other,Sat,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Belmont Abbey,"100 Belmont Mt Holly Rd, Belmont, NC 28012",+1-704-461-5086,Other,Sat,11:45 AM,,Midday Prayer,specific_weekday,English,Abbey Basilica,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Mon,6:30 AM,,Mass,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Tue,6:30 AM,,Mass,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Wed,6:30 AM,,Mass,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Thu,6:30 AM,,Mass,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Fri,6:30 AM,,Mass,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Sat,7:30 AM,,Mass,saturday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,Sun,8:00 AM,,Mass,sunday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,,6:30 AM,,Mass,special_event,English,Chapel,,2026-02-23,,,Mass; School Schedule
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Mass,,7:30 AM,,Mass,special_event,English,Chapel,,2026-02-13,,,Mass; Holiday Schedule
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Mon,5:30 AM,,Vespers,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Mon,6:00 AM,,Morning Prayer,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Tue,5:30 AM,,Vespers,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Tue,6:00 AM,,Morning Prayer,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Wed,5:30 AM,,Vespers,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Wed,6:00 AM,,Morning Prayer,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Thu,5:30 AM,,Vespers,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Thu,6:00 AM,,Morning Prayer,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Fri,5:30 AM,,Vespers,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Fri,6:00 AM,,Morning Prayer,weekday,English,Chapel,,,,,School Year
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Sat,5:30 PM,,Evening Prayer,saturday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Sat,7:00 AM,,Morning Prayer,saturday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Sun,5:30 PM,,Evening Prayer,sunday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,Sun,7:00 AM,,Morning Prayer,sunday,English,Chapel,,,,,
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,,6:00 AM,,Morning Prayer,special_event,English,Chapel,,2026-02-23,,,Morning Prayer; School Schedule
Benedictine Priory,"6502 Seawright Dr, Savannah, Georgia 31406",+19123563520,Devotions,,7:00 AM,,Morning Prayer,special_event,English,Chapel,,2026-02-13,,,Morning Prayer; Holiday Schedule
Blessed Pier Giorgio Frassati,"P.O Box 50665, Myrtle Beach, South Carolina 29579",(843) 306-3025,Mass,,6:30 AM,,Ash Wednesday Mass,special_event,English,Frassati Chapel,,2026-02-18,,,Ash Wednesday Mass
Blessed Pier Giorgio Frassati,"P.O Box 50665, Myrtle Beach, South Carolina 29579",(843) 306-3025,Devotions,Tue,3:00 PM,4:00 PM,Divine Mercy Chaplet,other,English,Frassati Chapel,,,,,
Blessed Pier Giorgio Frassati,"P.O Box 50665, Myrtle Beach, South Carolina 29579",(843) 306-3025,Other,,6:00 PM,8:00 PM,Parish Lenten Mission,parish_event,English,,,2026-02-17,,,Our speaker will be Deacon Bob Pierce. Join us for dinner with the presentation to follow.
Blessed Pier Giorgio Frassati,"P.O Box 50665, Myrtle Beach, South Carolina 29579",(843) 306-3025,Other,,6:15 PM,7:30 PM,St. Vincent de Paul Society,parish_event,English,Room: Frassati,,2026-02-19,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Mon,8:00 AM,,Mass,weekday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Mon,8:00 AM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Tue,8:00 AM,,Mass,weekday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Tue,8:00 AM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Wed,5:30 PM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Wed,8:00 AM,,Mass,weekday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Wed,8:00 AM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Thu,8:00 AM,,Mass,weekday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Thu,8:00 AM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Fri,8:00 AM,,Mass,weekday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Fri,8:00 AM,,Mass,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,tags: vigil
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Sat,5:30 PM,,Mass,saturday,English,Blessed Sacrament,,,,,vigil
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Sat,8:00 AM,,Mass,saturday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Sun,10:30 AM,,Mass,sunday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sun,11:00 AM,,Mass,sunday,english,,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sun,1:30 PM,,Mass,sunday,spanish,,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sun,5:00 PM,,Mass,sunday,english,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Mass,Sun,8:00 AM,,Mass,sunday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sun,8:30 AM,,Mass,sunday,English,,,,,,note: During the School Year
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Mass,Sun,9:00 AM,,Mass,sunday,English,,,,,,note: During the Summer
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Confession,Wed,4:00 PM,5:00 PM,Confession,specific_weekday,English,Blessed Sacrament,,,,,note: or by appointment
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Confession,Wed,4:00 PM,5:00 PM,Confession,weekday,English,Blessed Sacrament,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Confession,Sat,3:30 PM,4:30 PM,Confession,saturday,English,,,,,,
Blessed Sacrament,"1003 E Victory Dr, Savannah, Georgia 31405",(912) 356-6980,Confession,Sat,4:00 PM,5:00 PM,Confession,saturday,English,Blessed Sacrament,,,,,note: or by appointment
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Confession,Sun,1:00 PM,1:30 PM,Confession,sunday,spanish,,,,,,
Blessed Sacrament,"5 Saint Theresa Dr, Charleston, South Carolina 29407",(843) 556-0801,Adoration,,TBD,,Adoration,other,English,,,,,,check bulletin; tags: chapel; exposition
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Tue,9:00 AM,,Mass,specific_weekday,English,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Wed,9:00 AM,,Mass,specific_weekday,English,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Thu,11:30 AM,,Mass,specific_weekday,English,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Fri,9:00 AM,,Mass,specific_weekday,English,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Sat,5:00 PM,,Mass,saturday,english,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Sat,7:00 PM,,Mass,saturday,spanish,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Sun,12:00 PM,,Mass,sunday,spanish,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Mass,Sun,9:30 AM,,Mass,sunday,english,,,,,,
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Confession,Sat,4:00 PM,,Confession,saturday,English,,,,,,before every Mass; or by appointment
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Confession,Sun,8:30 AM,,Confession,sunday,English,,,,,,before every Mass; or by appointment
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Adoration,Thu,12:00 PM,7:00 PM,Adoration,specific_weekday,English,,,,,,exposition
Blessed Trinity,"901 River Rd, Greer, South Carolina 29651",(864) 879-4225,Devotions,Thu,7:00 PM,,Benediction,specific_weekday,English,,,,,,benediction
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Mon,12:05 PM,,Mass,weekday,English,Cathedral,,,,,note: 09:00 on most Civil Holidays
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Tue,12:05 PM,,Mass,weekday,English,Cathedral,,,,,note: 09:00 on most Civil Holidays
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Wed,12:05 PM,,Mass,weekday,English,Cathedral,,,,,note: 09:00 on most Civil Holidays
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Thu,12:05 PM,,Mass,weekday,English,Cathedral,,,,,note: 09:00 on most Civil Holidays
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Fri,12:05 PM,,Mass,weekday,English,Cathedral,,,,,note: 09:00 on most Civil Holidays
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Sat,5:30 PM,,Mass,saturday,English,Cathedral,,,,,vigil
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Sun,11:15 AM,,Mass,sunday,English,Cathedral,,,,,
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Sun,6:30 PM,,Mass,sunday,spanish,Cathedral,,,,,
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Mass,Sun,9:00 AM,,Mass,sunday,English,Cathedral,,,,,family
Cathedral of St. John the Baptist,"120 Broad St, Charleston, South Carolina 29401",(843) 724-8395,Confession,Mon,11:00 AM,11:45 AM,Confession,specific_weekday,English,Cathedral,,,,,
