Church,Address,Phone,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
144 St Marys St,"144 St Mary's St, Blossburg, Pennsylvania 16912",(570) 662-3568,Confession,,TBD,,Reconciliation,other,English,,,,,,By appointment 662-3568); Call the parish office to request an appointment (570
144 St Marys St,"144 St Mary's St, Blossburg, Pennsylvania 16912",(570) 662-3568,Adoration,Mon,11:30 AM,,Adoration,specific_weekday,English,St. Mary's Church,,,,,
144 St Marys St,"144 St Mary's St, Blossburg, Pennsylvania 16912",(570) 662-3568,Adoration,Tue,11:30 AM,,Adoration,specific_weekday,English,St. Mary's Church,,,,,
144 St Marys St,"144 St Mary's St, Blossburg, Pennsylvania 16912",(570) 662-3568,Adoration,Sun,8:30 AM,,Adoration,sunday,English,St. Mary's Church,,,,,
144 St Marys St,"144 St Mary's St, Blossburg, Pennsylvania 16912",(570) 662-3568,Adoration,,10:00 AM,,Adoration,monthly,English,St. Mary's Church,first_saturday_(recurring),,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Mon,5:30 PM,,Vespers,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Mon,5:50 AM,,Viglis & Lauds,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Mon,7:45 PM,,Compline,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Tue,5:30 PM,,Vespers,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Tue,5:50 AM,,Viglis & Lauds,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Tue,7:45 PM,,Compline,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Wed,5:30 PM,,Vespers,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Wed,5:50 AM,,Viglis & Lauds,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Wed,7:45 PM,,Compline,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Thu,5:30 PM,,Vespers,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Thu,5:50 AM,,Viglis & Lauds,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Thu,7:45 PM,,Compline,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Fri,5:30 PM,,Vespers,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Fri,5:50 AM,,Viglis & Lauds,weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Fri,7:45 PM,,Compline,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,Sun,6:20 AM,,Viglis & Lauds,sunday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Devotions,,6:20 AM,,Viglis & Lauds,special_event,English,,,2026-01-01,,,Viglis & Lauds; holydays; korean; Viglis & Lauds; holidays; korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,12:15 PM,,Midday Prayer,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,12:30 PM,,Lunch,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,5:30 AM,,Rise,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,6:30 PM,,Supper,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,7:00 AM,,Eucharist,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,7:00 AM,,Eucharist,specific_weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Mon,7:45 AM,,Breakfast,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,12:15 PM,,Midday Prayer,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,12:30 PM,,Lunch,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,5:30 AM,,Rise,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,6:30 PM,,Supper,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,7:00 AM,,Eucharist,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,7:00 AM,,Eucharist,specific_weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Tue,7:45 AM,,Breakfast,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,12:15 PM,,Midday Prayer,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,12:30 PM,,Lunch,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,5:30 AM,,Rise,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,6:30 PM,,Supper,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,7:00 AM,,Eucharist,specific_weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,7:00 AM,,Eucharist,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Wed,7:45 AM,,Breakfast,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,12:15 PM,,Midday Prayer,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,12:30 PM,,Lunch,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,5:30 AM,,Rise,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,6:30 PM,,Supper,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,7:00 AM,,Eucharist,specific_weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,7:00 AM,,Eucharist,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Thu,7:45 AM,,Breakfast,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,12:15 PM,,Midday Prayer,weekday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,12:30 PM,,Lunch,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,5:30 AM,,Rise,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,6:30 PM,,Supper,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,7:00 AM,,Eucharist,specific_weekday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,7:00 AM,,Eucharist,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Fri,7:45 AM,,Breakfast,weekday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Sat,7:00 AM,,Eucharist,saturday,english,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Sun,11:00 AM,,Eucharist,sunday,English,,,,,,korean
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Sun,6:00 AM,,Rise,sunday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,Sun,6:20 PM,,Supper,sunday,English,,,,,,
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,10:19 AM,,2025 Christmas Tree Map,special_event,English,,,2025-11-12,,,2025 Christmas Tree Map
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,11:00 AM,,Eucharist,special_event,English,,,2026-01-01,,,Eucharist; holydays; Eucharist; holidays
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,11:58 AM,,Newsletter – Christmas 2025,special_event,English,,,2025-12-24,,,Newsletter – Christmas 2025; E
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,11:59 AM,,Newsletter – Christmas 2025,special_event,English,,,2025-12-24,,,Newsletter – Christmas 2025; K
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,6:00 AM,,Rise,special_event,English,,,2026-01-01,,,Rise; holydays; Rise; holidays
Abbey of St. Paul,"289 Rt 206, Newton, New Jersey 07860",19733832470,Other,,7:00 AM,,Eucharist,special_event,english,,,2026-01-01,,,Eucharist; american holidays
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Mon,8:00 AM,,Mass,weekday,English,Adoration Chapel,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Mon,8:00 AM,,Mass,weekday,English,All Saints Church,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Tue,6:30 PM,,Mass,specific_weekday,English,Adoration Chapel,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Tue,8:00 AM,,Mass,weekday,English,Adoration Chapel,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Tue,8:00 AM,,Mass,weekday,English,All Saints Church,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Wed,8:00 AM,,Mass,weekday,English,Adoration Chapel,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Wed,8:00 AM,,Mass,weekday,English,All Saints Church,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Thu,6:30 PM,,Mass,specific_weekday,English,Adoration Chapel,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Thu,8:00 AM,,Mass,weekday,English,Adoration Chapel,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Thu,8:00 AM,,Mass,weekday,English,All Saints Church,,,,,
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Mass,Thu,8:00 AM,,Mass,specific_weekday,English,All Saints,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Fri,8:00 AM,,Mass,weekday,English,Adoration Chapel,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Fri,8:00 AM,,Mass,weekday,English,All Saints Church,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Sat,4:00 PM,,Mass,saturday,English,Church,,,,,vigil
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Sat,4:00 PM,,vigil Mass,saturday,English,All Saints Church,,,,,vigil
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Mass,Sat,4:30 PM,,Mass,saturday,English,All Saints Parish,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Sat,8:00 AM,,Mass,saturday,English,All Saints Church,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Sun,10:30 AM,,Mass,sunday,English,Church,,,,,
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Mass,Sun,11:30 AM,,Mass,sunday,English,All Saints,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Mass,Sun,8:00 AM,,Mass,sunday,English,Church,,,,,
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,Sun,8:00 AM,,Mass,sunday,English,All Saints Church,,,,,
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Mass,Sun,9:00 AM,,Mass,sunday,English,All Saints Parish,,,,,livestream
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,,4:00 PM,,Christmas Mass,special_event,English,All Saints Church,,2025-12-24,,,Christmas Mass; vigil
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Mass,,4:00 PM,,Livestream Mass,special_event,English,,,2026-01-10,,,Livestream Mass; livestream
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Mass,,8:00 AM,,Christmas Mass,special_event,English,All Saints Church,,2025-12-25,,,Christmas Mass
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Mass,,8:30 AM,,Livestream Mass,special_event,English,,,2026-01-04,,,Livestream Mass; livestream
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Mass,,8:30 AM,,Livestream Mass,special_event,English,,,2026-01-25,,,Livestream Mass; livestream
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Confession,Sat,3:00 PM,3:45 PM,Confessions,saturday,English,,,,,,note: before the vigil Mass
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Confession,Sat,3:30 PM,,Confessions,saturday,English,Confessional,,,,,reconciliation
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Confession,Sat,3:30 PM,,Confessions,saturday,English,All Saints Parish,,,,,note: or by appointment
All Saints,"502 High St, Burlington, New Jersey 08016",(609) 386-0152,Confession,Sat,8:00 AM,,Confessions,saturday,English,,,,,,note: after the daily Mass
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Confession,,TBD,,Confessions,other,English,,,,,,by appointment
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Adoration,Wed,8:30 AM,6:00 PM,Adoration,specific_weekday,English,Adoration Chapel,,,,,exposition
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Adoration,,9:00 AM,12:00 PM,Adoration,monthly,English,Adoration Chapel,first_friday_(recurring),,,,exposition
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Devotions,Mon,8:30 AM,,Rosary,specific_weekday,English,Adoration Chapel,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Devotions,Fri,8:30 AM,,Rosary,specific_weekday,English,Adoration Chapel,,,,,
All Saints,"325 Quemahoning St, Boswell, Pennsylvania 15531",(814) 629-5551,Devotions,,TBD,,Rosary,other,English,,,,,,before all weekend Masses
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Other,,12:00 PM,,Championship Football Pool for Super Bowl LX,special_event,English,,,2026-02-08,,,Championship Football Pool for Super Bowl LX; entries due Feb 4 at 12:00
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,4:30 PM,7:00 PM,Lenten Fish Dinners,parish_event,English,All Saints Parish,,,,,in Lent
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Other,,7:00 PM,,Night at the Races,special_event,English,Activities Building on the All Saints Campus,,2026-01-17,,,Night at the Races; SMP Men’s Club is sponsoring
All Saints,"19 Wilson St, Pittsburgh, Pennsylvania 15223",(412) 821-2351,Other,,7:00 PM,,Night at the Races,parish_event,English,Activities Building on the All Saints Campus,,,,,recurring; Saturday; note: SMP Men’s Club is sponsoring
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,7:00 PM,,"Mary, Mother of God",special_event,English,All Saints Parish,,2025-01-01,,,"Mary, Mother of God"
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,7:00 PM,,Assumption of the Blessed Virgin Mary,special_event,English,All Saints Parish,,2025-08-15,,,Assumption of the Blessed Virgin Mary
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,7:00 PM,,All Saints,special_event,English,All Saints Parish,,2025-11-01,,,All Saints
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,7:00 PM,,Immaculate Conception,special_event,English,All Saints Parish,,2025-12-08,,,Immaculate Conception
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,7:00 PM,,Christmas,special_event,English,All Saints Parish,,2025-12-25,,,Christmas; Nativity of the Lord
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,8:00 AM,,"Mary, Mother of God",special_event,English,All Saints Parish,,2025-01-01,,,"Mary, Mother of God"
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,8:00 AM,,Assumption of the Blessed Virgin Mary,special_event,English,All Saints Parish,,2025-08-15,,,Assumption of the Blessed Virgin Mary
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,8:00 AM,,All Saints,special_event,English,All Saints Parish,,2025-11-01,,,All Saints
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,8:00 AM,,Immaculate Conception,special_event,English,All Saints Parish,,2025-12-08,,,Immaculate Conception
All Saints,"11264 Perry Hwy N (PA-97), Waterford, Pennsylvania 16441",(814) 796-3023,Other,,8:00 AM,,Christmas,special_event,English,All Saints Parish,,2025-12-25,,,Christmas; Nativity of the Lord
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Mon,5:45 PM,,Mass,specific_weekday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Tue,8:00 AM,,Mass,specific_weekday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Wed,8:00 AM,,Mass,specific_weekday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Thu,5:45 PM,,Mass,specific_weekday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Fri,8:00 AM,,Mass,specific_weekday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Sat,4:00 PM,,Mass,saturday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,Sun,8:00 AM,,Mass,sunday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,,6:00 PM,,Ash Wednesday Mass,special_event,English,All Saints Church,,2026-02-18,,,Ash Wednesday Mass
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Mass,,8:00 AM,,Mass,monthly,English,All Saints Church,first_saturday_(recurring),,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Confession,Sat,3:00 PM,3:45 PM,Confessions,saturday,English,All Saints Church,,,,,
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Adoration,,8:30 AM,12:00 PM,Exposition,monthly,English,All Saints Church,first_friday_(recurring),,,,note: following the morning liturgy
All Saints Catholic Church,"35 N Cleveland St, McAdoo, Pennsylvania 18327",570-929-1073,Devotions,Tue,12:00 PM,,Stations of the Cross,specific_weekday,English,All Saints Church,,,,,note: alternating churches; check bulletin
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Mon,8:00 AM,,Mass,specific_weekday,English,,,,,,
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Wed,12:15 PM,,Mass,specific_weekday,English,,,,,,
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Thu,5:30 PM,,Mass,specific_weekday,English,,,,,,
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Fri,12:15 PM,,Mass,specific_weekday,English,,,,,,
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,vigil
All Saints Parish,"155 State St, Corning, New York 14830",(607) 936-4689,Mass,Sun,10:30 AM,,Mass,sunday,English,,,,,,livestream
